,time,date,stock_code
245,2025-03-03 14:00:00+08:00,2025-03-03 14:00:00+08:00,HSI
246,2025-03-03 15:00:00+08:00,2025-03-03 15:00:00+08:00,HSI
247,2025-03-03 16:00:00+08:00,2025-03-03 16:00:00+08:00,HSI
248,2025-03-04 09:00:00+08:00,2025-03-04 09:00:00+08:00,HSI
249,2025-03-04 10:00:00+08:00,2025-03-04 10:00:00+08:00,HSI
250,2025-03-04 11:00:00+08:00,2025-03-04 11:00:00+08:00,HSI
251,2025-03-04 12:00:00+08:00,2025-03-04 12:00:00+08:00,HSI
252,2025-03-04 13:00:00+08:00,2025-03-04 13:00:00+08:00,HSI
253,2025-03-04 14:00:00+08:00,2025-03-04 14:00:00+08:00,HSI
254,2025-03-04 15:00:00+08:00,2025-03-04 15:00:00+08:00,HSI
255,2025-03-04 16:00:00+08:00,2025-03-04 16:00:00+08:00,HSI
256,2025-03-05 09:00:00+08:00,2025-03-05 09:00:00+08:00,HSI
257,2025-03-05 10:00:00+08:00,2025-03-05 10:00:00+08:00,HSI
258,2025-03-05 11:00:00+08:00,2025-03-05 11:00:00+08:00,HSI
259,2025-03-05 12:00:00+08:00,2025-03-05 12:00:00+08:00,HSI
260,2025-03-05 13:00:00+08:00,2025-03-05 13:00:00+08:00,HSI
261,2025-03-05 14:00:00+08:00,2025-03-05 14:00:00+08:00,HSI
262,2025-03-05 15:00:00+08:00,2025-03-05 15:00:00+08:00,HSI
263,2025-03-05 16:00:00+08:00,2025-03-05 16:00:00+08:00,HSI
264,2025-03-06 09:00:00+08:00,2025-03-06 09:00:00+08:00,HSI
265,2025-03-06 10:00:00+08:00,2025-03-06 10:00:00+08:00,HSI
266,2025-03-06 11:00:00+08:00,2025-03-06 11:00:00+08:00,HSI
267,2025-03-06 12:00:00+08:00,2025-03-06 12:00:00+08:00,HSI
268,2025-03-06 13:00:00+08:00,2025-03-06 13:00:00+08:00,HSI
269,2025-03-06 14:00:00+08:00,2025-03-06 14:00:00+08:00,HSI
270,2025-03-06 15:00:00+08:00,2025-03-06 15:00:00+08:00,HSI
271,2025-03-06 16:00:00+08:00,2025-03-06 16:00:00+08:00,HSI
272,2025-03-07 09:00:00+08:00,2025-03-07 09:00:00+08:00,HSI
273,2025-03-07 10:00:00+08:00,2025-03-07 10:00:00+08:00,HSI
274,2025-03-07 11:00:00+08:00,2025-03-07 11:00:00+08:00,HSI
275,2025-03-07 12:00:00+08:00,2025-03-07 12:00:00+08:00,HSI
276,2025-03-07 13:00:00+08:00,2025-03-07 13:00:00+08:00,HSI
277,2025-03-07 14:00:00+08:00,2025-03-07 14:00:00+08:00,HSI
278,2025-03-07 15:00:00+08:00,2025-03-07 15:00:00+08:00,HSI
279,2025-03-07 16:00:00+08:00,2025-03-07 16:00:00+08:00,HSI
280,2025-03-10 09:00:00+08:00,2025-03-10 09:00:00+08:00,HSI
281,2025-03-10 10:00:00+08:00,2025-03-10 10:00:00+08:00,HSI
282,2025-03-10 11:00:00+08:00,2025-03-10 11:00:00+08:00,HSI
283,2025-03-10 12:00:00+08:00,2025-03-10 12:00:00+08:00,HSI
284,2025-03-10 13:00:00+08:00,2025-03-10 13:00:00+08:00,HSI
285,2025-03-10 14:00:00+08:00,2025-03-10 14:00:00+08:00,HSI
286,2025-03-10 15:00:00+08:00,2025-03-10 15:00:00+08:00,HSI
287,2025-03-10 16:00:00+08:00,2025-03-10 16:00:00+08:00,HSI
288,2025-03-11 09:00:00+08:00,2025-03-11 09:00:00+08:00,HSI
