,time,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,stock_code_y,ric_code_y,uuid_y,last_modified_date_y
1427,1729526400000000000,0,0,1015,0,4,28,43,4,45,6,11,27,4,24,19,19,0,0,0,0,0,0,0,0,10,22,0,1,4,False,False,False,False,False,False,296,43,4,0,0,1,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0,1,2,0,1.22465e-16,-1,0.5,-0.866025,7,7,0,1,-0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0.866025,0.5,4,6,1.22465e-16,-1,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,0,1,7,8,0,1,1,9,1,7,0,9,0,0,7,3,0,11,0,1,9,4,0,0,1,11,0,2,0,0,1,9,0,10,0,0,1015,0
868,1657641600000000000,0,0,392,0,2,2,22,2,4,0,3,20,0,2,44,13,0,0,0,0,0,0,0,0,7,13,0,2,3,False,False,False,False,False,False,194,28,2,0,-0.587785,-0.809017,0,1,0,3,0.951057,-0.309017,1,6.12323e-17,3,9,-0.951057,0.309017,-0.866025,-0.5,1,0,0.587785,0.809017,0.5,-0.866025,0,8,0.951057,-0.309017,-0.5,-0.866025,0,6,0.951057,-0.309017,0.5,-0.866025,3,3,-0.951057,0.309017,0,1,3,5,-0.951057,0.309017,0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,4,0,9,6,10,0,10,1,1,5,4,0,6,0,9,2,7,0,8,0,11,4,2,0,5,1,0,2,3,0,7,1,0,8,6,0,0,392,0
731,1639670400000000000,0,0,157,0,4,25,42,5,31,1,14,15,4,27,112,3,0,0,0,0,0,0,0,0,12,17,0,4,4,False,False,False,False,False,False,351,50,4,0,0,1,0,1,4,1,1.22465e-16,-1,-0.5,0.866025,7,2,0,1,1.22465e-16,-1,2,1,1.22465e-16,-1,-0.5,-0.866025,5,4,-0.587785,-0.809017,0,1,1,9,0.951057,0.309017,0.866025,-0.5,9,9,-0.951057,-0.309017,-1,-1.83697e-16,2,6,0.587785,0.809017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,6,1,7,0,8,0,2,0,8,9,7,0,4,1,10,1,3,0,3,1,5,0,4,0,7,0,6,8,2,0,5,0,3,9,10,0,0,157,0
539,1615305600000000000,0,0,1159,0,2,3,21,2,56,14,1,9,0,5,15,36,0,0,0,0,0,0,0,0,3,10,0,2,1,False,False,False,False,False,False,69,10,2,0,-0.587785,-0.809017,0,1,0,6,0.951057,-0.309017,0.5,-0.866025,3,7,-0.951057,0.309017,-0.866025,0.5,1,0,0.587785,0.809017,0.5,-0.866025,9,3,-0.951057,-0.309017,1,6.12323e-17,9,0,-0.951057,-0.309017,0.5,0.866025,1,8,0.951057,0.309017,-0.866025,-0.5,1,7,0.951057,0.309017,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,8,0,4,9,1,0,7,1,10,0,9,0,3,0,6,9,0,0,4,0,8,7,1,0,2,1,5,1,11,0,10,1,7,1,9,0,0,1159,0
177,1568908800000000000,0,0,1134,0,0,34,14,9,53,10,4,38,3,34,95,28,0,0,0,0,0,0,0,0,9,20,0,4,3,False,False,False,False,False,False,263,38,0,0,0.951057,0.309017,0,1,5,9,-0.587785,-0.809017,-0.866025,-0.5,2,3,0.587785,0.809017,1,6.12323e-17,4,1,-0.951057,-0.309017,-0.5,-0.866025,8,11,-0.587785,0.809017,-1,-1.83697e-16,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,6,5,0.587785,-0.809017,0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,1,3,8,10,0,3,0,5,3,4,0,2,1,8,6,7,0,7,1,6,2,2,0,4,0,10,3,3,0,8,0,2,5,6,0,0,1134,0
1491,1737561600000000000,0,0,244,0,2,23,1,3,23,11,5,5,0,20,94,16,0,0,0,0,0,0,0,0,1,23,0,3,1,False,False,False,False,False,False,23,4,2,0,-0.587785,-0.809017,0,1,3,10,-0.951057,0.309017,0.866025,-0.5,0,1,0.951057,-0.309017,-0.5,0.866025,1,1,0.587785,0.809017,-0.5,-0.866025,3,10,-0.951057,0.309017,0.866025,-0.5,7,9,0,1,0.866025,-0.5,4,9,1.22465e-16,-1,-1,-1.83697e-16,0,11,0.951057,-0.309017,-1,-1.83697e-16,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,0,1,0,0,3,0,11,0,11,9,5,0,1,1,1,1,8,0,0,1,0,0,6,0,9,0,9,8,10,0,11,0,11,9,2,0,0,244,0
697,1635696000000000000,0,0,1433,0,1,48,40,1,48,1,14,36,2,49,108,4,0,0,0,0,0,0,0,0,11,1,0,0,4,True,False,False,False,False,False,305,44,1,0,-0.951057,0.309017,0,1,8,0,-0.587785,0.809017,0.5,0.866025,6,9,0.587785,-0.809017,-0.866025,-0.5,0,1,0.951057,-0.309017,-0.5,-0.866025,8,0,-0.587785,0.809017,0.5,0.866025,1,9,0.951057,0.309017,0.866025,-0.5,9,9,-0.951057,-0.309017,-1,-1.83697e-16,6,2,0.587785,-0.809017,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,11,1,11,0,2,0,0,0,0,9,6,0,11,1,11,1,5,0,9,1,9,0,10,0,1,0,1,8,8,0,1,0,1,9,4,0,0,1433,0
1222,1702828800000000000,0,0,597,0,0,33,15,9,43,8,12,27,3,35,28,24,0,0,0,0,0,0,0,0,12,18,0,0,4,False,False,False,False,False,False,352,51,0,0,0.951057,0.309017,0,1,5,7,-0.587785,-0.809017,-0.866025,0.5,2,6,0.587785,0.809017,0.5,-0.866025,4,1,-0.951057,-0.309017,-0.5,-0.866025,7,4,0,1,0,1,6,2,0.587785,-0.809017,1.22465e-16,-1,8,0,-0.587785,0.809017,-0.5,0.866025,4,6,1.22465e-16,-1,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,1,1,7,2,8,0,9,0,8,4,7,0,0,1,10,4,3,0,1,1,5,8,4,0,11,0,6,7,2,0,9,0,3,3,10,0,0,597,0
1435,1730390400000000000,0,0,796,0,4,27,45,4,24,6,11,46,4,29,0,19,0,0,0,0,0,0,0,0,11,1,0,4,4,True,False,False,False,False,False,306,44,4,0,0,1,0,1,4,6,1.22465e-16,-1,0.5,-0.866025,7,7,0,1,-0.866025,0.5,2,0,1.22465e-16,-1,0.5,-0.866025,4,0,1.22465e-16,-1,0.5,0.866025,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0.866025,0.5,7,9,0,1,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,8,0,11,7,5,0,7,1,0,1,3,0,3,0,11,7,2,0,4,0,9,9,7,0,2,1,1,0,4,0,10,1,1,0,8,0,0,796,0
1237,1704902400000000000,0,0,550,0,4,45,27,5,12,8,12,30,4,47,94,24,0,0,0,0,0,0,0,0,1,11,0,3,1,False,False,False,False,False,False,11,2,4,0,0,1,0,1,7,7,0,1,-0.866025,0.5,4,6,1.22465e-16,-1,0.5,-0.866025,2,1,1.22465e-16,-1,-0.5,-0.866025,2,0,0.587785,0.809017,0.5,0.866025,6,2,0.587785,-0.809017,1.22465e-16,-1,8,0,-0.587785,0.809017,-0.5,0.866025,5,2,-0.587785,-0.809017,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,1,1,11,2,2,0,9,0,0,4,6,0,0,1,11,4,5,0,1,1,9,8,10,0,11,0,1,7,8,0,9,0,1,3,4,0,0,550,0
1301,1713283200000000000,0,0,325,0,3,55,6,7,41,11,5,52,1,57,70,29,0,0,0,0,0,0,0,0,4,17,0,2,2,False,False,False,False,False,False,108,16,3,0,0.587785,-0.809017,0,1,9,1,-0.951057,-0.309017,-0.5,0.866025,1,2,0.951057,0.309017,1.22465e-16,-1,3,1,-0.587785,0.809017,-0.5,-0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,7,9,0,1,0.866025,-0.5,4,9,1.22465e-16,-1,-1,-1.83697e-16,8,11,-0.587785,0.809017,-1,-1.83697e-16,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,6,1,0,0,3,0,2,0,11,9,5,0,4,1,1,1,8,0,3,1,0,0,6,0,7,0,9,8,10,0,5,0,11,9,2,0,0,325,0
1539,1743955200000000000,0,0,1470,0,3,6,55,6,35,3,6,13,1,9,70,7,0,0,0,0,0,0,0,0,4,7,0,0,2,False,False,False,False,False,False,97,15,3,0,0.587785,-0.809017,0,1,1,2,0.951057,0.309017,1.22465e-16,-1,9,1,-0.951057,-0.309017,-0.5,0.866025,3,0,-0.587785,0.809017,0.5,-0.866025,5,10,-0.587785,-0.809017,0.866025,-0.5,2,6,0.587785,0.809017,0.5,-0.866025,5,3,-0.587785,-0.809017,0,1,2,1,0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,2,0,0,6,6,0,6,1,11,5,2,0,5,0,1,2,4,0,10,0,0,4,3,0,8,1,9,2,7,0,4,1,11,8,5,0,0,1470,0
7,1547136000000000000,0,0,76,0,1,40,48,0,12,12,9,34,2,40,94,35,0,0,0,0,0,0,0,0,1,11,0,4,1,False,False,False,False,False,False,11,2,1,0,-0.951057,0.309017,0,1,6,9,0.587785,-0.809017,-0.866025,-0.5,8,0,-0.587785,0.809017,0.5,0.866025,0,0,0.951057,-0.309017,0.5,-0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,0,11,9,5,0,3,1,0,0,3,0,2,0,11,9,2,0,7,0,9,7,7,0,4,1,1,1,4,0,8,1,1,1,8,0,0,76,0
914,1663257600000000000,0,0,527,0,2,22,0,2,29,0,3,47,0,22,35,2,0,0,0,0,0,0,0,0,9,16,0,4,3,False,False,False,False,False,False,259,37,2,0,-0.587785,-0.809017,0,1,3,9,-0.951057,0.309017,-0.866025,-0.5,0,0,0.951057,-0.309017,0.5,0.866025,1,0,0.587785,0.809017,0.5,-0.866025,4,11,1.22465e-16,-1,-1,-1.83697e-16,0,6,0.951057,-0.309017,0.5,-0.866025,3,3,-0.951057,0.309017,0,1,7,10,0,1,0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,0,3,6,0,0,3,1,5,5,11,0,2,0,8,2,1,0,7,0,6,4,0,0,4,1,10,2,9,0,8,1,2,8,11,0,0,527,0
667,1631548800000000000,0,0,303,0,0,12,34,9,5,1,14,20,3,13,107,5,0,0,0,0,0,0,0,0,9,14,0,1,3,False,False,False,False,False,False,257,37,0,0,0.951057,0.309017,0,1,2,0,0.587785,0.809017,0.5,0.866025,5,9,-0.587785,-0.809017,-0.866025,-0.5,4,1,-0.951057,-0.309017,-0.5,-0.866025,0,11,0.951057,-0.309017,-1,-1.83697e-16,1,9,0.951057,0.309017,0.866025,-0.5,9,9,-0.951057,-0.309017,-1,-1.83697e-16,3,5,-0.951057,0.309017,0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,11,1,3,0,10,0,0,0,5,9,4,0,11,1,8,1,7,0,9,1,6,0,2,0,1,0,10,8,3,0,1,0,2,9,6,0,0,303,0
1234,1704643200000000000,0,0,959,0,3,58,8,7,12,8,12,30,1,54,94,24,0,0,0,0,0,0,0,0,1,8,0,0,1,False,False,False,False,False,False,8,2,3,0,0.587785,-0.809017,0,1,9,8,-0.951057,-0.309017,-0.5,-0.866025,1,5,0.951057,0.309017,0.866025,0.5,3,1,-0.587785,0.809017,-0.5,-0.866025,2,0,0.587785,0.809017,0.5,0.866025,6,2,0.587785,-0.809017,1.22465e-16,-1,8,0,-0.587785,0.809017,-0.5,0.866025,5,2,-0.587785,-0.809017,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,1,11,2,2,0,1,0,0,4,6,0,9,1,11,4,5,0,11,1,9,8,10,0,0,0,1,7,8,0,0,0,1,3,4,0,0,959,0
357,1592150400000000000,0,0,872,0,4,24,42,4,18,2,7,0,4,25,98,20,0,0,0,0,0,0,0,0,6,15,0,0,2,False,False,False,False,False,False,167,25,4,0,0,1,0,1,4,0,1.22465e-16,-1,0.5,0.866025,7,2,0,1,1.22465e-16,-1,2,0,1.22465e-16,-1,0.5,-0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,2,3,0.587785,0.809017,1,6.12323e-17,5,6,-0.587785,-0.809017,-0.866025,0.5,0,0,0.951057,-0.309017,0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,11,0,2,3,11,0,0,1,6,8,0,0,11,0,5,5,11,0,9,0,10,6,9,0,1,1,8,4,1,0,1,1,4,6,1,0,0,872,0
783,1646582400000000000,0,0,571,0,4,28,44,5,50,4,0,40,4,24,99,12,0,0,0,0,0,0,0,0,3,7,0,0,1,False,False,False,False,False,False,66,10,4,0,0,1,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,5,0,1,0.866025,0.5,2,1,1.22465e-16,-1,-0.5,-0.866025,8,3,-0.587785,0.809017,1,6.12323e-17,3,5,-0.951057,0.309017,0.866025,0.5,0,7,0.951057,-0.309017,-0.5,-0.866025,6,9,0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,1,4,8,5,0,1,0,10,3,3,0,9,1,6,6,2,0,11,1,8,2,7,0,0,0,5,3,4,0,0,0,7,5,8,0,0,571,0
735,1640188800000000000,0,0,1442,0,0,15,31,9,14,1,14,34,3,17,3,3,0,0,0,0,0,0,0,0,12,23,0,3,4,False,False,False,False,False,False,357,51,0,0,0.951057,0.309017,0,1,2,6,0.587785,0.809017,0.5,-0.866025,5,4,-0.587785,-0.809017,0,1,4,1,-0.951057,-0.309017,-0.5,-0.866025,2,3,0.587785,0.809017,1,6.12323e-17,1,9,0.951057,0.309017,0.866025,-0.5,9,9,-0.951057,-0.309017,-1,-1.83697e-16,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,8,1,4,0,5,0,7,0,10,9,3,0,3,1,6,1,2,0,4,1,8,0,7,0,2,0,5,8,4,0,10,0,7,9,8,0,0,1442,0
329,1588694400000000000,0,0,91,0,4,29,47,5,57,7,2,9,4,28,114,20,0,0,0,0,0,0,0,0,5,6,0,2,2,False,False,False,False,False,False,127,19,4,0,0,1,0,1,4,11,1.22465e-16,-1,-1,-1.83697e-16,7,10,0,1,0.866025,-0.5,2,1,1.22465e-16,-1,-0.5,-0.866025,9,6,-0.951057,-0.309017,0.5,-0.866025,5,4,-0.587785,-0.809017,0,1,2,5,0.587785,0.809017,0.5,-0.866025,1,7,0.951057,0.309017,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,3,1,8,5,1,0,5,0,7,6,9,0,8,1,3,8,0,0,6,1,4,5,1,0,10,0,2,5,11,0,2,0,10,2,9,0,0,91,0
1511,1740412800000000000,0,0,1025,0,0,12,30,8,51,3,6,37,3,13,114,9,0,0,0,0,0,0,0,0,2,25,0,1,1,False,False,False,False,False,False,56,9,0,0,0.951057,0.309017,0,1,2,0,0.587785,0.809017,0.5,0.866025,5,2,-0.587785,-0.809017,1.22465e-16,-1,4,0,-0.951057,-0.309017,0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,2,6,0.587785,0.809017,0.5,-0.866025,5,3,-0.587785,-0.809017,0,1,6,4,0.587785,-0.809017,0,1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,11,0,8,6,7,0,0,1,7,5,8,0,11,0,3,2,10,0,9,0,4,4,5,0,1,1,2,2,6,0,1,1,10,8,3,0,0,1025,0
