,time,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
1472,1569207600000000,1,10,11,3,8,10,6,4,0,5,3,4,4,7,11,8,6,7,8,2,9,6,2,2,7,3,1,10,3,3,4,6,1,2,5,6
4862,1618246800000000,9,4,2,0,9,6,0,10,6,11,0,2,9,6,5,1,9,4,7,8,10,0,7,3,1,5,8,9,1,7,1,7,4,11,1,5
5792,1631149200000000,6,5,7,3,0,10,7,3,8,5,9,4,2,2,10,8,1,7,3,7,5,6,0,2,2,4,6,10,8,3,9,8,3,2,9,6
9040,1678093200000000,2,10,10,4,3,1,5,4,4,10,8,9,6,7,7,6,5,0,5,2,2,8,6,1,8,3,3,5,4,11,2,6,6,7,6,9
12756,1734519600000000,0,9,4,7,7,9,9,1,10,8,1,1,0,9,6,10,7,9,0,11,8,5,9,11,9,0,5,6,0,0,8,0,7,3,0,0
7017,1648818000000000,4,6,2,2,8,6,2,2,6,6,3,2,3,4,5,5,6,4,2,3,10,10,2,3,6,7,8,8,3,7,5,5,4,4,5,5
7738,1659445200000000,4,10,0,1,6,8,2,4,11,9,5,7,3,7,1,0,2,3,2,2,0,1,4,4,6,3,9,11,2,2,5,6,11,9,8,10
7277,1652950800000000,2,6,0,8,8,1,5,2,11,7,3,9,6,4,1,3,6,0,5,3,0,4,2,1,8,7,9,2,3,11,2,5,11,10,5,9
3011,1591369200000000,5,0,9,2,5,6,8,11,1,6,6,2,8,1,9,5,8,4,4,0,11,10,5,3,5,9,0,8,5,7,3,11,0,4,2,5
3369,1596517200000000,7,2,7,1,3,8,1,6,8,9,8,7,7,5,10,0,5,3,9,10,5,1,6,4,0,8,6,11,4,2,0,4,3,9,6,10
3877,1603854000000000,1,9,6,11,3,5,6,1,2,0,8,3,4,9,4,11,5,2,8,11,3,9,6,7,7,0,7,1,4,4,4,0,5,1,6,8
2210,1579770000000000,2,0,10,0,4,6,5,11,4,11,2,2,6,1,7,1,3,4,5,0,2,0,3,3,8,9,3,9,6,7,2,11,6,11,4,5
3082,1592398800000000,4,2,0,2,3,11,2,6,11,6,8,0,3,5,1,5,5,11,2,10,0,10,6,9,6,8,9,8,4,1,5,4,11,4,6,1
578,1556002800000000,3,8,11,9,4,10,3,7,0,1,2,4,1,3,11,9,3,7,6,4,9,11,3,2,4,2,1,0,6,3,7,10,1,0,4,6
1511,1569574800000000,2,2,0,7,8,8,5,6,11,8,3,7,6,5,1,10,6,3,5,10,0,5,2,4,8,8,9,6,3,2,2,4,11,3,5,10
6248,1637809200000000,1,0,11,10,0,9,6,11,0,4,9,1,4,1,11,7,1,9,8,0,9,2,0,11,7,9,1,3,8,0,4,11,1,6,9,0
12268,1723798800000000,2,4,10,5,7,4,5,10,4,3,1,10,6,6,7,2,7,6,5,8,2,7,9,8,8,5,3,4,0,5,2,7,6,8,0,7
13641,1747976400000000,7,9,7,5,6,4,1,1,8,3,5,10,7,9,10,2,2,6,9,11,5,7,4,8,0,0,6,4,2,5,0,0,3,8,8,7
3578,1599238800000000,9,6,2,6,3,2,0,2,6,2,8,6,9,4,5,4,5,5,7,3,10,3,6,10,1,7,8,7,4,8,1,5,4,5,6,4
414,1553072400000000,2,9,10,4,4,1,5,1,4,10,2,9,6,9,7,6,3,0,5,11,2,8,3,1,8,0,3,5,6,11,2,0,6,7,4,9
12367,1725267600000000,2,5,10,6,7,2,5,3,4,2,1,6,6,2,7,4,7,5,5,7,2,3,9,10,8,4,3,7,0,8,2,8,6,5,0,4
6577,1642561200000000,1,6,11,11,0,2,6,2,0,0,9,6,4,4,11,11,1,5,8,3,9,9,0,10,7,7,1,1,8,8,4,5,1,1,9,4
11215,1709305200000000,5,11,9,8,0,1,8,0,1,7,9,9,8,11,9,3,1,0,4,9,11,4,0,1,5,1,0,2,8,11,3,1,0,10,9,9
5023,1620313200000000,5,4,8,8,9,7,8,10,7,7,0,8,8,6,3,3,9,10,4,8,4,4,7,5,5,5,2,2,1,6,3,7,10,10,1,3
426,1553216400000000,6,2,1,2,4,11,7,6,9,6,2,0,2,5,0,5,3,11,3,10,1,10,3,9,2,8,11,8,6,1,9,4,9,4,4,1
621,1556629200000000,4,7,0,9,4,10,2,8,11,1,2,4,3,10,1,9,3,7,2,5,0,11,3,2,6,6,9,0,6,3,5,3,11,0,4,6
2094,1578308400000000,0,6,8,11,8,2,9,2,7,0,3,6,0,4,3,11,6,5,0,3,4,9,2,10,9,7,2,1,3,8,8,5,10,1,5,4
11014,1706266800000000,0,0,4,0,3,6,9,11,10,11,8,2,0,1,6,1,5,4,0,0,8,0,6,3,9,9,5,9,4,7,8,11,7,11,6,5
2380,1582513200000000,1,7,11,8,5,1,6,8,0,7,6,9,4,10,11,3,8,0,8,5,9,4,5,1,7,6,1,2,5,11,4,3,1,10,2,9
12368,1725274800000000,0,5,4,6,7,2,9,3,10,2,1,6,0,2,6,4,7,5,0,7,8,3,9,10,9,4,5,7,0,8,8,8,7,5,0,4
2340,1581944400000000,4,8,2,10,5,9,2,7,6,4,6,1,3,3,5,7,8,9,2,4,10,2,5,11,6,2,8,3,5,0,5,10,4,6,2,0
265,1550761200000000,5,10,8,8,4,7,8,4,7,7,2,8,8,7,3,3,3,10,4,2,4,4,3,5,5,3,2,2,6,6,3,6,10,10,4,3
9517,1684918800000000,2,3,10,5,3,4,5,5,4,3,8,10,6,8,7,2,5,6,5,6,2,7,6,8,8,10,3,4,4,5,2,2,6,8,6,7
7053,1649422800000000,4,2,2,0,8,3,2,6,6,11,3,5,3,5,5,1,6,8,2,10,10,0,2,6,6,8,8,9,3,10,5,4,4,11,5,2
10655,1701176400000000,4,8,2,10,2,9,2,7,6,4,4,1,3,3,5,7,4,9,2,4,10,2,8,11,6,2,8,3,7,0,5,10,4,6,3,0
8366,1668164400000000,0,9,4,6,6,2,9,1,10,2,5,6,0,9,6,4,2,5,0,11,8,3,4,10,9,0,5,7,2,8,8,0,7,5,8,4
5999,1634547600000000,2,10,0,1,0,4,5,4,11,9,9,10,6,7,1,0,1,6,5,2,0,1,0,8,8,3,9,11,8,5,2,6,11,9,9,7
8957,1676955600000000,7,11,7,8,3,7,1,0,8,7,8,8,7,11,10,3,5,10,9,9,5,4,6,5,0,1,6,2,4,6,0,1,3,10,6,3
5282,1624244400000000,1,4,11,2,0,6,6,10,0,6,9,2,4,6,11,5,1,4,8,8,9,10,0,3,7,5,1,8,8,7,4,7,1,4,9,5
3857,1603386000000000,9,6,2,1,3,8,0,2,6,9,8,7,9,4,5,0,5,3,7,3,10,1,6,4,1,7,8,11,4,2,1,5,4,9,6,10
4742,1616151600000000,0,8,4,4,9,1,9,7,10,10,0,9,0,3,6,6,9,0,0,4,8,8,7,1,9,2,5,5,1,11,8,10,7,7,1,9
12387,1725454800000000,4,1,0,6,7,2,2,9,11,2,1,6,3,0,1,4,7,5,2,1,0,3,9,10,6,11,9,7,0,8,5,9,11,5,0,4
2088,1578070800000000,9,2,5,4,8,5,0,6,3,10,3,3,9,5,2,6,6,2,7,10,7,8,2,7,1,8,4,5,3,4,1,4,8,7,5,8
13197,1741366800000000,9,7,2,4,6,1,0,8,6,10,5,9,9,10,5,6,2,0,7,5,10,8,4,1,1,6,8,5,2,11,1,3,4,7,8,9
2142,1578934800000000,9,0,5,11,8,2,0,11,3,0,3,6,9,1,2,11,6,5,7,0,7,9,2,10,1,9,4,1,3,8,1,11,8,1,5,4
4342,1610521200000000,3,7,11,11,3,5,3,8,0,0,8,3,1,10,11,11,5,2,6,5,9,9,6,7,4,6,1,1,4,4,7,3,1,1,6,8
9939,1690995600000000,9,8,5,1,2,4,0,7,3,9,4,10,9,3,2,0,4,6,7,4,7,1,8,8,1,2,4,11,7,5,1,10,8,9,3,7
12455,1726578000000000,4,6,0,3,7,0,2,2,11,5,1,11,3,4,1,8,7,1,2,3,0,6,9,0,6,7,9,10,0,9,5,5,11,2,0,11
1082,1563800400000000,4,6,2,9,8,7,2,2,6,1,3,8,3,4,5,9,6,10,2,3,10,11,2,5,6,7,8,0,3,6,5,5,4,0,5,3
1671,1571972400000000,1,1,11,11,8,2,6,9,0,0,3,6,4,0,11,11,6,5,8,1,9,9,2,10,7,11,1,1,3,8,4,9,1,1,5,4
8975,1677128400000000,7,4,7,8,3,7,1,10,8,7,8,8,7,6,10,3,5,10,9,8,5,4,6,5,0,5,6,2,4,6,0,7,3,10,6,3
4438,1611795600000000,6,7,7,0,5,3,7,8,8,11,6,5,2,10,10,1,8,8,3,5,5,0,5,6,2,6,6,9,5,10,9,3,3,11,2,2
11831,1717606800000000,9,11,2,2,7,11,0,0,6,6,1,0,9,11,5,5,7,11,7,9,10,10,9,9,1,1,8,8,0,1,1,1,4,4,0,1
10763,1702558800000000,4,3,2,7,2,8,2,5,6,8,4,7,3,8,5,10,4,3,2,6,10,5,8,4,6,10,8,6,7,2,5,2,4,3,3,10
13200,1741582800000000,7,8,7,4,6,1,1,7,8,10,5,9,7,3,10,6,2,0,9,4,5,8,4,1,0,2,6,5,2,11,0,10,3,7,8,9
9390,1683183600000000,3,11,11,9,3,10,3,0,0,1,8,4,1,11,11,9,5,7,6,9,9,11,6,2,4,1,1,0,4,3,7,1,1,0,6,6
1971,1576047600000000,3,3,4,7,8,8,3,5,10,8,3,7,1,8,6,10,6,3,6,6,8,5,2,4,4,10,5,6,3,2,7,2,7,3,5,10
2608,1585558800000000,2,6,0,2,5,6,5,2,11,6,6,2,6,4,1,5,8,4,5,3,0,10,5,3,8,7,9,8,5,7,2,5,11,4,2,5
4029,1605834000000000,6,4,1,6,3,2,7,10,9,2,8,6,2,6,0,4,5,5,3,8,1,3,6,10,2,5,11,7,4,8,9,7,9,5,6,4
4149,1607497200000000,3,11,11,7,3,9,3,0,0,8,8,1,1,11,11,10,5,9,6,9,9,5,6,11,4,1,1,6,4,0,7,1,1,3,6,0
11564,1714611600000000,6,10,7,9,0,7,7,4,8,1,9,8,2,7,10,9,1,10,3,2,5,11,0,5,2,3,6,0,8,6,9,6,3,0,9,3
12580,1728471600000000,0,3,4,1,7,8,9,5,10,9,1,7,0,8,6,0,7,3,0,6,8,1,9,4,9,10,5,11,0,2,8,2,7,9,0,10
694,1557932400000000,5,11,8,8,4,7,8,0,7,7,2,8,8,11,3,3,3,10,4,9,4,4,3,5,5,1,2,2,6,6,3,1,10,10,4,3
5465,1626786000000000,4,5,2,9,0,7,2,3,6,1,9,8,3,2,5,9,1,10,2,7,10,11,0,5,6,4,8,0,8,6,5,8,4,0,9,3
11631,1715590800000000,2,0,0,8,0,1,5,11,11,7,9,9,6,1,1,3,1,0,5,0,0,4,0,1,8,9,9,2,8,11,2,11,11,10,9,9
6436,1640278800000000,9,2,5,4,0,5,0,6,3,10,9,3,9,5,2,6,1,2,7,10,7,8,0,7,1,8,4,5,8,4,1,4,8,7,9,8
8836,1675263600000000,5,4,8,0,3,6,8,10,7,11,8,2,8,6,3,1,5,4,4,8,4,0,6,3,5,5,2,9,4,7,3,7,10,11,6,5
4395,1611205200000000,7,5,10,0,5,3,1,3,4,11,6,5,7,2,7,1,8,8,9,7,2,0,5,6,0,4,3,9,5,10,0,8,6,11,2,2
9947,1691074800000000,5,2,9,1,2,4,8,6,1,9,4,10,8,5,9,0,4,6,4,10,11,1,8,8,5,8,0,11,7,5,3,4,0,9,3,7
9238,1680771600000000,2,3,10,0,3,6,5,5,4,11,8,2,6,8,7,1,5,4,5,6,2,0,6,3,8,10,3,9,4,7,2,2,6,11,6,5
8525,1670389200000000,7,3,7,7,6,9,1,5,8,8,5,1,7,8,10,10,2,9,9,6,5,5,4,11,0,10,6,6,2,0,0,2,3,3,8,0
6480,1641279600000000,3,5,4,4,0,5,3,3,10,10,9,3,1,2,6,6,1,2,6,7,8,8,0,7,4,4,5,5,8,4,7,8,7,7,9,8
5100,1621494000000000,3,9,11,8,9,7,3,1,0,7,0,8,1,9,11,3,9,10,6,11,9,4,7,5,4,0,1,2,1,6,7,0,1,10,1,3
2882,1589562000000000,9,9,5,8,5,1,0,1,3,7,6,9,9,9,2,3,8,0,7,11,7,4,5,1,1,0,4,2,5,11,1,0,8,10,2,9
7585,1657285200000000,4,11,0,9,6,10,2,0,11,1,5,4,3,11,1,9,2,7,2,9,0,11,4,2,6,1,9,0,2,3,5,1,11,0,8,6
5025,1620349200000000,6,4,1,8,9,7,7,10,9,7,0,8,2,6,0,3,9,10,3,8,1,4,7,5,2,5,11,2,1,6,9,7,9,10,1,3
5028,1620370800000000,3,2,11,8,9,7,3,6,0,7,0,8,1,5,11,3,9,10,6,10,9,4,7,5,4,8,1,2,1,6,7,4,1,10,1,3
8687,1672894800000000,7,10,7,4,6,1,1,4,8,10,5,9,7,7,10,6,2,0,9,2,5,8,4,1,0,3,6,5,2,11,0,6,3,7,8,9
8542,1670554800000000,1,6,6,7,6,9,6,2,2,8,5,1,4,4,4,10,2,9,8,3,3,5,4,11,7,7,7,6,2,0,4,5,5,3,8,0
6611,1643043600000000,9,10,2,0,9,6,0,4,6,11,0,2,9,7,5,1,9,4,7,2,10,0,7,3,1,3,8,9,1,7,1,6,4,11,1,5
10421,1697806800000000,4,10,2,1,2,4,2,4,6,9,4,10,3,7,5,0,4,6,2,2,10,1,8,8,6,3,8,11,7,5,5,6,4,9,3,7
11220,1709535600000000,3,2,4,8,0,1,3,6,10,7,9,9,1,5,6,3,1,0,6,10,8,4,0,1,4,8,5,2,8,11,7,4,7,10,9,9
11399,1712149200000000,4,7,2,2,0,6,2,8,6,6,9,2,3,10,5,5,1,4,2,5,10,10,0,3,6,6,8,8,8,7,5,3,4,4,9,5
3819,1602853200000000,4,9,0,1,3,8,2,1,11,9,8,7,3,9,1,0,5,3,2,11,0,1,6,4,6,0,9,11,4,2,5,0,11,9,6,10
1463,1568948400000000,1,6,11,3,8,10,6,2,0,5,3,4,4,4,11,8,6,7,8,3,9,6,2,2,7,7,1,10,3,3,4,5,1,2,5,6
8231,1666285200000000,9,9,2,1,6,8,0,1,6,9,5,7,9,9,5,0,2,3,7,11,10,1,4,4,1,0,8,11,2,2,1,0,4,9,8,10
376,1552482000000000,4,7,0,4,4,1,2,8,11,10,2,9,3,10,1,6,3,0,2,5,0,8,3,1,6,6,9,5,6,11,5,3,11,7,4,9
7942,1662130800000000,5,9,8,6,6,2,8,1,7,2,5,6,8,9,3,4,2,5,4,11,4,3,4,10,5,0,2,7,2,8,3,0,10,5,8,4
10405,1697648400000000,9,1,5,1,2,4,0,9,3,9,4,10,9,0,2,0,4,6,7,1,7,1,8,8,1,11,4,11,7,5,1,9,8,9,3,7
2216,1579834800000000,1,8,6,0,4,6,6,7,2,11,2,2,4,3,4,1,3,4,8,4,3,0,3,3,7,2,7,9,6,7,4,10,5,11,4,5
7344,1653930000000000,9,5,5,5,8,11,0,3,3,3,3,0,9,2,2,2,6,11,7,7,7,7,2,9,1,4,4,4,3,1,1,8,8,8,5,1
11920,1718895600000000,5,0,8,2,7,11,8,11,7,6,1,0,8,1,3,5,7,11,4,0,4,10,9,9,5,9,2,8,0,1,3,11,10,4,0,1
9720,1687950000000000,0,5,8,3,2,10,9,3,7,5,4,4,0,2,3,8,4,7,0,7,4,6,8,2,9,4,2,10,7,3,8,8,10,2,3,6
4201,1608174000000000,1,3,6,7,3,9,6,5,2,8,8,1,4,8,4,10,5,9,8,6,3,5,6,11,7,10,7,6,4,0,4,2,5,3,6,0
7632,1657904400000000,9,2,2,9,6,10,0,6,6,1,5,4,9,5,5,9,2,7,7,10,10,11,4,2,1,8,8,0,2,3,1,4,4,0,8,6
3316,1595833200000000,3,1,11,1,3,8,3,9,0,9,8,7,1,0,11,0,5,3,6,1,9,1,6,4,4,11,1,11,4,2,7,9,1,9,6,10
12492,1727190000000000,5,0,8,7,7,9,8,11,7,8,1,1,8,1,3,10,7,9,4,0,4,5,9,11,5,9,2,6,0,0,3,11,10,3,0,0
8351,1668013200000000,9,4,2,6,6,2,0,10,6,2,5,6,9,6,5,4,2,5,7,8,10,3,4,10,1,5,8,7,2,8,1,7,4,5,8,4
9564,1685682000000000,7,2,7,5,3,4,1,6,8,3,8,10,7,5,10,2,5,6,9,10,5,7,6,8,0,8,6,4,4,5,0,4,3,8,6,7
6058,1635296400000000,6,5,7,11,0,2,7,3,8,0,9,6,2,2,10,11,1,5,3,7,5,9,0,10,2,4,6,1,8,8,9,8,3,1,9,4
8108,1664514000000000,7,11,7,7,6,9,1,0,8,8,5,1,7,11,10,10,2,9,9,9,5,5,4,11,0,1,6,6,2,0,0,1,3,3,8,0
2392,1582621200000000,2,11,0,8,5,1,5,0,11,7,6,9,6,11,1,3,8,0,5,9,0,4,5,1,8,1,9,2,5,11,2,1,11,10,2,9
4477,1612335600000000,3,3,4,0,5,3,3,5,10,11,6,5,1,8,6,1,8,8,6,6,8,0,5,6,4,10,5,9,5,10,7,2,7,11,2,2
2484,1583845200000000,4,4,2,4,5,5,2,10,6,10,6,3,3,6,5,6,8,2,2,8,10,8,5,7,6,5,8,5,5,4,5,7,4,7,2,8
9664,1687158000000000,3,6,4,2,2,6,3,2,10,6,4,2,1,4,6,5,4,4,6,3,8,10,8,3,4,7,5,8,7,7,7,5,7,4,3,5
7727,1659344400000000,2,11,10,1,6,8,5,0,4,9,5,7,6,11,7,0,2,3,5,9,2,1,4,4,8,1,3,11,2,2,2,1,6,9,8,10
7541,1656601200000000,5,4,8,3,6,0,8,10,7,5,5,11,8,6,3,8,2,1,4,8,4,6,4,0,5,5,2,10,2,9,3,7,10,2,8,11
2046,1577106000000000,4,3,2,4,8,5,2,5,6,10,3,3,3,8,5,6,6,2,2,6,10,8,2,7,6,10,8,5,3,4,5,2,4,7,5,8
10538,1699534800000000,4,1,2,6,2,0,2,9,6,2,4,11,3,0,5,4,4,1,2,1,10,3,8,0,6,11,8,7,7,9,5,9,4,5,3,11
1254,1566205200000000,2,4,0,5,8,11,5,10,11,3,3,0,6,6,1,2,6,11,5,8,0,7,2,9,8,5,9,4,3,1,2,7,11,8,5,1
952,1562043600000000,7,4,10,3,8,10,1,10,4,5,3,4,7,6,7,8,6,7,9,8,2,6,2,2,0,5,3,10,3,3,0,7,6,2,5,6
3131,1593140400000000,1,4,6,3,3,0,6,10,2,5,8,11,4,6,4,8,5,1,8,8,3,6,6,0,7,5,7,10,4,9,4,7,5,2,6,11
10762,1702551600000000,0,3,8,7,2,8,9,5,7,8,4,7,0,8,3,10,4,3,0,6,4,5,8,4,9,10,2,6,7,2,8,2,10,3,3,10
10390,1697518800000000,7,6,10,1,2,4,1,2,4,9,4,10,7,4,7,0,4,6,9,3,2,1,8,8,0,7,3,11,7,5,0,5,6,9,3,7
8067,1663938000000000,4,2,0,7,6,9,2,6,11,8,5,1,3,5,1,10,2,9,2,10,0,5,4,11,6,8,9,6,2,0,5,4,11,3,8,0
2932,1590454800000000,6,8,7,5,5,11,7,7,8,3,6,0,2,3,10,2,8,11,3,4,5,7,5,9,2,2,6,4,5,1,9,10,3,8,2,1
7372,1654477200000000,6,10,1,2,6,11,7,4,9,6,5,0,2,7,0,5,2,11,3,2,1,10,4,9,2,3,11,8,2,1,9,6,9,4,8,1
9292,1681808400000000,2,3,10,0,3,6,5,5,4,11,8,2,6,8,7,1,5,4,5,6,2,0,6,3,8,10,3,9,4,7,2,2,6,11,6,5
1718,1572591600000000,3,8,4,11,8,2,3,7,10,0,3,6,1,3,6,11,6,5,6,4,8,9,2,10,4,2,5,1,3,8,7,10,7,1,5,4
10384,1697454000000000,0,1,8,1,2,4,9,9,7,9,4,10,0,0,3,0,4,6,0,1,4,1,8,8,9,11,2,11,7,5,8,9,10,9,3,7
12926,1737421200000000,6,10,7,0,0,3,7,4,8,11,9,5,2,7,10,1,1,8,3,2,5,0,0,6,2,3,6,9,8,10,9,6,3,11,9,2
9293,1681815600000000,0,3,4,0,3,6,9,5,10,11,8,2,0,8,6,1,5,4,0,6,8,0,6,3,9,10,5,9,4,7,8,2,7,11,6,5
4454,1611932400000000,5,10,9,0,5,3,8,4,1,11,6,5,8,7,9,1,8,8,4,2,11,0,5,6,5,3,0,9,5,10,3,6,0,11,2,2
8040,1663678800000000,4,4,0,3,6,0,2,10,11,5,5,11,3,6,1,8,2,1,2,8,0,6,4,0,6,5,9,10,2,9,5,7,11,2,8,11
9844,1689750000000000,3,8,4,9,2,7,3,7,10,1,4,8,1,3,6,9,4,10,6,4,8,11,8,5,4,2,5,0,7,6,7,10,7,0,3,3
10134,1693825200000000,0,0,8,6,2,0,9,11,7,2,4,11,0,1,3,4,4,1,0,0,4,3,8,0,9,9,2,7,7,9,8,11,10,5,3,11
12932,1737464400000000,4,8,2,0,0,3,2,7,6,11,9,5,3,3,5,1,1,8,2,4,10,0,0,6,6,2,8,9,8,10,5,10,4,11,9,2
5008,1620183600000000,1,0,6,9,9,10,6,11,2,1,0,4,4,1,4,9,9,7,8,0,3,11,7,2,7,9,7,0,1,3,4,11,5,0,1,6
3954,1604926800000000,4,9,0,6,3,2,2,1,11,2,8,6,3,9,1,4,5,5,2,11,0,3,6,10,6,0,9,7,4,8,5,0,11,5,6,4
6867,1646874000000000,6,1,7,4,8,5,7,9,8,10,3,3,2,0,10,6,6,2,3,1,5,8,2,7,2,11,6,5,3,4,9,9,3,7,5,8
2564,1584961200000000,0,0,8,2,5,6,9,11,7,6,6,2,0,1,3,5,8,4,0,0,4,10,5,3,9,9,2,8,5,7,8,11,10,4,2,5
7741,1659488400000000,6,7,1,1,6,8,7,8,9,9,5,7,2,10,0,0,2,3,3,5,1,1,4,4,2,6,11,11,2,2,9,3,9,9,8,10
12068,1721192400000000,7,3,7,9,7,10,1,5,8,1,1,4,7,8,10,9,7,7,9,6,5,11,9,2,0,10,6,0,0,3,0,2,3,0,0,6
3852,1603350000000000,3,11,11,1,3,8,3,0,0,9,8,7,1,11,11,0,5,3,6,9,9,1,6,4,4,1,1,11,4,2,7,1,1,9,6,10
1536,1570078800000000,7,7,10,7,8,8,1,8,4,8,3,7,7,10,7,10,6,3,9,5,2,5,2,4,0,6,3,6,3,2,0,3,6,3,5,10
1056,1563375600000000,5,0,9,9,8,7,8,11,1,1,3,8,8,1,9,9,6,10,4,0,11,11,2,5,5,9,0,0,3,6,3,11,0,0,5,3
1146,1564650000000000,2,3,0,1,8,4,5,5,11,9,3,10,6,8,1,0,6,6,5,6,0,1,2,8,8,10,9,11,3,5,2,2,11,9,5,7
5199,1622826000000000,9,5,2,5,9,4,0,3,6,3,0,10,9,2,5,2,9,6,7,7,10,7,7,8,1,4,8,4,1,5,1,8,4,8,1,7
1937,1575543600000000,0,4,8,10,8,9,9,10,7,4,3,1,0,6,3,7,6,9,0,8,4,2,2,11,9,5,2,3,3,0,8,7,10,6,5,0
5809,1631293200000000,9,1,5,3,0,10,0,9,3,5,9,4,9,0,2,8,1,7,7,1,7,6,0,2,1,11,4,10,8,3,1,9,8,2,9,6
1031,1563152400000000,6,11,7,9,8,7,7,0,8,1,3,8,2,11,10,9,6,10,3,9,5,11,2,5,2,1,6,0,3,6,9,1,3,0,5,3
10506,1699239600000000,1,9,11,11,2,2,6,1,0,0,4,6,4,9,11,11,4,5,8,11,9,9,8,10,7,0,1,1,7,8,4,0,1,1,3,4
8074,1664182800000000,2,3,10,7,6,9,5,5,4,8,5,1,6,8,7,10,2,9,5,6,2,5,4,11,8,10,3,6,2,0,2,2,6,3,8,0
3411,1597078800000000,9,1,2,5,3,4,0,9,6,3,8,10,9,0,5,2,5,6,7,1,10,7,6,8,1,11,8,4,4,5,1,9,4,8,6,7
11012,1706252400000000,3,0,11,0,3,6,3,11,0,11,8,2,1,1,11,1,5,4,6,0,9,0,6,3,4,9,1,9,4,7,7,11,1,11,6,5
4015,1605690000000000,2,0,10,6,3,2,5,11,4,2,8,6,6,1,7,4,5,5,5,0,2,3,6,10,8,9,3,7,4,8,2,11,6,5,6,4
5382,1625648400000000,2,9,0,9,0,7,5,1,11,1,9,8,6,9,1,9,1,10,5,11,0,11,0,5,8,0,9,0,8,6,2,0,11,0,9,3
6888,1647241200000000,3,8,4,4,8,5,3,7,10,10,3,3,1,3,6,6,6,2,6,4,8,8,2,7,4,2,5,5,3,4,7,10,7,7,5,8
2543,1584594000000000,7,7,10,4,5,5,1,8,4,10,6,3,7,10,7,6,8,2,9,5,2,8,5,7,0,6,3,5,5,4,0,3,6,7,2,8
96,1547773200000000,6,4,1,11,9,5,7,10,9,0,0,3,2,6,0,11,9,2,3,8,1,9,7,7,2,5,11,1,1,4,9,7,9,1,1,8
2474,1583751600000000,0,10,8,4,5,5,9,4,7,10,6,3,0,7,3,6,8,2,0,2,4,8,5,7,9,3,2,5,5,4,8,6,10,7,2,8
2684,1586451600000000,9,9,5,0,5,3,0,1,3,11,6,5,9,9,2,1,8,8,7,11,7,0,5,6,1,0,4,9,5,10,1,0,8,11,2,2
2522,1584378000000000,9,9,5,4,5,5,0,1,3,10,6,3,9,9,2,6,8,2,7,11,7,8,5,7,1,0,4,5,5,4,1,0,8,7,2,8
8530,1670425200000000,5,9,8,7,6,9,8,1,7,8,5,1,8,9,3,10,2,9,4,11,4,5,4,11,5,0,2,6,2,0,3,0,10,3,8,0
9964,1691413200000000,4,7,2,1,2,4,2,8,6,9,4,10,3,10,5,0,4,6,2,5,10,1,8,8,6,6,8,11,7,5,5,3,4,9,3,7
2239,1580461200000000,2,7,0,0,5,3,5,8,11,11,6,5,6,10,1,1,8,8,5,5,0,0,5,6,8,6,9,9,5,10,2,3,11,11,2,2
4292,1609858800000000,5,10,8,11,3,5,8,4,7,0,8,3,8,7,3,11,5,2,4,2,4,9,6,7,5,3,2,1,4,4,3,6,10,1,6,8
7356,1654059600000000,7,7,10,5,8,11,1,8,4,3,3,0,7,10,7,2,6,11,9,5,2,7,2,9,0,6,3,4,3,1,0,3,6,8,5,1
3027,1591700400000000,0,1,4,2,3,11,9,9,10,6,8,0,0,0,6,5,5,11,0,1,8,10,6,9,9,11,5,8,4,1,8,9,7,4,6,1
4617,1614603600000000,4,6,0,8,9,7,2,2,11,7,0,8,3,4,1,3,9,10,2,3,0,4,7,5,6,7,9,2,1,6,5,5,11,10,1,3
1042,1563253200000000,7,8,10,9,8,7,1,7,4,1,3,8,7,3,7,9,6,10,9,4,2,11,2,5,0,2,3,0,3,6,0,10,6,0,5,3
2389,1582599600000000,1,11,11,8,5,1,6,0,0,7,6,9,4,11,11,3,8,0,8,9,9,4,5,1,7,1,1,2,5,11,4,1,1,10,2,9
5169,1622545200000000,0,9,4,5,9,4,9,1,10,3,0,10,0,9,6,2,9,6,0,11,8,7,7,8,9,0,5,4,1,5,8,0,7,8,1,7
9149,1679482800000000,0,2,4,2,3,11,9,6,10,6,8,0,0,5,6,5,5,11,0,10,8,10,6,9,9,8,5,8,4,1,8,4,7,4,6,1
