,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
185,2019-02-04 11:00:00+08:00,27881,27912,27826,27826,5667968,HSI,^HSI,4599050497866953571,2025-06-04 01:04:53.595743+08:00,丙午,丁亥,壬午,辛丑,丙寅,戊戌,癸卯,辛未,丙午,壬戌,乙巳,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
186,2019-02-08 09:00:00+08:00,27662,27705,27450,27692,5599311,HSI,^HSI,10989495006126880964,2025-06-04 01:04:53.595743+08:00,癸巳,丙子,辛巳,戊戌,丙寅,己亥,甲午,辛酉,癸巳,丙丑,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
187,2019-02-08 11:00:00+08:00,27693,27794,27688,27775,2139542,HSI,^HSI,9556984294019656914,2025-06-04 01:04:53.595743+08:00,甲午,辛卯,丙申,己亥,丙寅,己亥,甲午,辛酉,甲午,丙寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
188,2019-02-08 13:00:00+08:00,27775,27911,27713,27874,4170812,HSI,^HSI,11528369774189540366,2025-06-04 01:04:53.595743+08:00,乙未,辛卯,丙申,庚子,丙寅,己亥,甲午,辛酉,乙未,辛寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
189,2019-02-08 15:00:00+08:00,27875,27960,27875,27951,6559216,HSI,^HSI,1095068772314250002,2025-06-04 01:04:53.595743+08:00,丙申,辛卯,丙申,辛丑,丙寅,己亥,甲午,辛酉,丙申,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
190,2019-02-08 17:00:00+08:00,27957,28026,27939,27971,7012146,HSI,^HSI,2991292920710203625,2025-06-04 01:04:53.595743+08:00,丁酉,辛卯,丙申,壬寅,丙寅,己亥,甲午,辛酉,丁酉,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
191,2019-02-08 19:00:00+08:00,27972,27983,27895,27951,4967473,HSI,^HSI,8151138435985027494,2025-06-04 01:04:53.595743+08:00,戊戌,辛卯,丙申,癸卯,丙寅,己亥,甲午,辛酉,戊戌,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
192,2019-02-08 21:00:00+08:00,27952,27970,27847,27849,6091066,HSI,^HSI,10446794539783907828,2025-06-04 01:04:53.595743+08:00,己亥,辛卯,丙申,甲辰,丙寅,己亥,甲午,辛酉,己亥,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
193,2019-02-08 23:00:00+08:00,27849,27877,27758,27827,1633785,HSI,^HSI,16190550264483681013,2025-06-04 01:04:53.595743+08:00,壬子,丁丑,壬午,丁巳,丙寅,己亥,甲午,辛酉,壬子,壬子,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
194,2019-02-11 09:00:00+08:00,27911,27971,27759,27959,7926723,HSI,^HSI,5649892452073574701,2025-06-04 01:04:53.595743+08:00,己巳,己卯,甲申,甲戌,丙寅,己亥,甲午,辛酉,己巳,己辰,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
195,2019-02-11 11:00:00+08:00,27961,27986,27890,27930,4348747,HSI,^HSI,16142381369843617070,2025-06-04 01:04:53.595743+08:00,庚午,甲午,己亥,乙亥,丙寅,己亥,甲午,辛酉,庚午,己巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
196,2019-02-11 13:00:00+08:00,27930,28088,27882,28051,2268270,HSI,^HSI,3322345527255919187,2025-06-04 01:04:53.595743+08:00,辛未,甲午,己亥,丙子,丙寅,己亥,甲午,辛酉,辛未,甲巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
197,2019-02-11 15:00:00+08:00,28052,28158,28028,28130,2612222,HSI,^HSI,10451428214142081281,2025-06-04 01:04:53.595743+08:00,壬申,甲午,己亥,丁丑,丙寅,己亥,甲午,辛酉,壬申,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
198,2019-02-11 17:00:00+08:00,28144,28220,28144,28177,9395696,HSI,^HSI,8138428702226571337,2025-06-04 01:04:53.595743+08:00,癸酉,甲午,己亥,戊寅,丙寅,己亥,甲午,辛酉,癸酉,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
199,2019-02-11 19:00:00+08:00,28179,28185,28132,28179,3420476,HSI,^HSI,16751206872532150478,2025-06-04 01:04:53.595743+08:00,甲戌,甲午,己亥,己卯,丙寅,己亥,甲午,辛酉,甲戌,甲未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
200,2019-02-11 21:00:00+08:00,28177,28219,28113,28131,5426569,HSI,^HSI,4729003160504969865,2025-06-04 01:04:53.595743+08:00,乙亥,甲午,己亥,庚辰,丙寅,己亥,甲午,辛酉,乙亥,甲未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
201,2019-02-11 23:00:00+08:00,28130,28172,28085,28100,7891292,HSI,^HSI,13998904278430679326,2025-06-04 01:04:53.595743+08:00,戊子,庚辰,乙酉,癸巳,丙寅,己亥,甲午,辛酉,戊子,乙卯,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
202,2019-02-12 09:00:00+08:00,28180,28180,27916,28121,8198953,HSI,^HSI,6756977837349666555,2025-06-04 01:04:53.595743+08:00,辛巳,庚辰,乙酉,丙戌,丙寅,己亥,甲午,辛酉,辛巳,庚巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
203,2019-02-12 11:00:00+08:00,28121,28187,28104,28149,6769266,HSI,^HSI,17367706000970542087,2025-06-04 01:04:53.595743+08:00,壬午,乙未,庚子,丁亥,丙寅,己亥,甲午,辛酉,壬午,庚午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
204,2019-02-12 13:00:00+08:00,28147,28152,28071,28116,7619104,HSI,^HSI,2589710892153584664,2025-06-04 01:04:53.595743+08:00,癸未,乙未,庚子,戊子,丙寅,己亥,甲午,辛酉,癸未,乙午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
205,2019-02-12 15:00:00+08:00,28117,28155,28087,28123,2686872,HSI,^HSI,3120921948914602461,2025-06-04 01:04:53.595743+08:00,甲申,乙未,庚子,己丑,丙寅,己亥,甲午,辛酉,甲申,乙未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
206,2019-02-12 17:00:00+08:00,28117,28160,28111,28156,5129993,HSI,^HSI,11475138003339011436,2025-06-04 01:04:53.595743+08:00,乙酉,乙未,庚子,庚寅,丙寅,己亥,甲午,辛酉,乙酉,乙未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
207,2019-02-12 19:00:00+08:00,28156,28176,28137,28139,8230705,HSI,^HSI,12455189736558791406,2025-06-04 01:04:53.595743+08:00,丙戌,乙未,庚子,辛卯,丙寅,己亥,甲午,辛酉,丙戌,乙申,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
208,2019-02-12 21:00:00+08:00,28139,28191,28122,28164,3964782,HSI,^HSI,11254436227013059429,2025-06-04 01:04:53.595743+08:00,丁亥,乙未,庚子,壬辰,丙寅,己亥,甲午,辛酉,丁亥,乙申,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
209,2019-02-12 23:00:00+08:00,28166,28179,28109,28143,7928186,HSI,^HSI,6062376352521542723,2025-06-04 01:04:53.595743+08:00,庚子,辛巳,丙戌,乙巳,丙寅,己亥,甲午,辛酉,庚子,丙辰,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
210,2019-02-13 09:00:00+08:00,28195,28311,28102,28216,5678126,HSI,^HSI,1787023676172914208,2025-06-04 01:04:53.595743+08:00,癸巳,辛巳,丙戌,戊戌,丙寅,己亥,甲午,辛酉,癸巳,辛午,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
211,2019-02-13 11:00:00+08:00,28215,28390,28200,28370,7731184,HSI,^HSI,892173739270426526,2025-06-04 01:04:53.595743+08:00,甲午,丙申,辛丑,己亥,丙寅,己亥,甲午,辛酉,甲午,辛未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
212,2019-02-13 13:00:00+08:00,28361,28509,28342,28456,3955383,HSI,^HSI,16318985292992908773,2025-06-04 01:04:53.595743+08:00,乙未,丙申,辛丑,庚子,丙寅,己亥,甲午,辛酉,乙未,丙未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
213,2019-02-13 15:00:00+08:00,28455,28471,28391,28400,1683836,HSI,^HSI,13074431112471144084,2025-06-04 01:04:53.595743+08:00,丙申,丙申,辛丑,辛丑,丙寅,己亥,甲午,辛酉,丙申,丙申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
214,2019-02-13 17:00:00+08:00,28393,28400,28336,28392,7903620,HSI,^HSI,7736478952732097642,2025-06-04 01:04:53.595743+08:00,丁酉,丙申,辛丑,壬寅,丙寅,己亥,甲午,辛酉,丁酉,丙申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
215,2019-02-13 19:00:00+08:00,28392,28453,28373,28440,5558698,HSI,^HSI,5867151979483091501,2025-06-04 01:04:53.595743+08:00,戊戌,丙申,辛丑,癸卯,丙寅,己亥,甲午,辛酉,戊戌,丙酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
216,2019-02-13 21:00:00+08:00,28440,28498,28426,28452,8925458,HSI,^HSI,14835884758484480399,2025-06-04 01:04:53.595743+08:00,己亥,丙申,辛丑,甲辰,丙寅,己亥,甲午,辛酉,己亥,丙酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
217,2019-02-13 23:00:00+08:00,28450,28473,28323,28354,4822897,HSI,^HSI,16953249156924296699,2025-06-04 01:04:53.595743+08:00,壬子,壬午,丁亥,丁巳,丙寅,己亥,甲午,辛酉,壬子,丁巳,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
218,2019-02-14 09:00:00+08:00,28317,28442,28222,28228,9092636,HSI,^HSI,11604376398787111845,2025-06-04 01:04:53.595743+08:00,乙巳,壬午,丁亥,庚戌,丙寅,己亥,甲午,辛酉,乙巳,壬未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
219,2019-02-14 11:00:00+08:00,28228,28380,28218,28355,3076931,HSI,^HSI,17479897078701422829,2025-06-04 01:04:53.595743+08:00,丙午,丁酉,壬寅,辛亥,丙寅,己亥,甲午,辛酉,丙午,壬申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
220,2019-02-14 13:00:00+08:00,28355,28445,28324,28385,8638887,HSI,^HSI,6522463086728987066,2025-06-04 01:04:53.595743+08:00,丁未,丁酉,壬寅,壬子,丙寅,己亥,甲午,辛酉,丁未,丁申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
221,2019-02-14 15:00:00+08:00,28386,28420,28289,28339,5593246,HSI,^HSI,5807456325796374586,2025-06-04 01:04:53.595743+08:00,戊申,丁酉,壬寅,癸丑,丙寅,己亥,甲午,辛酉,戊申,丁酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
222,2019-02-14 17:00:00+08:00,28329,28356,28308,28350,5382437,HSI,^HSI,7952113427252972472,2025-06-04 01:04:53.595743+08:00,己酉,丁酉,壬寅,甲寅,丙寅,己亥,甲午,辛酉,己酉,丁酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
223,2019-02-14 19:00:00+08:00,28349,28385,28346,28369,2423530,HSI,^HSI,9210285390307654087,2025-06-04 01:04:53.595743+08:00,庚戌,丁酉,壬寅,乙卯,丙寅,己亥,甲午,辛酉,庚戌,丁戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
224,2019-02-14 21:00:00+08:00,28366,28397,28107,28186,9486475,HSI,^HSI,8991536374466636278,2025-06-04 01:04:53.595743+08:00,辛亥,丁酉,壬寅,丙辰,丙寅,己亥,甲午,辛酉,辛亥,丁戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
225,2019-02-14 23:00:00+08:00,28186,28267,28116,28198,2223921,HSI,^HSI,174634778956168995,2025-06-04 01:04:53.595743+08:00,甲子,癸未,戊子,己巳,丙寅,己亥,甲午,辛酉,甲子,戊午,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
226,2019-02-15 09:00:00+08:00,28125,28233,27874,27937,5502344,HSI,^HSI,7005127532879277915,2025-06-04 01:04:53.595743+08:00,丁巳,癸未,戊子,壬戌,丙寅,己亥,甲午,辛酉,丁巳,癸申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
227,2019-02-15 11:00:00+08:00,27937,27949,27883,27914,5413845,HSI,^HSI,2214325660920586038,2025-06-04 01:04:53.595743+08:00,戊午,戊戌,癸卯,癸亥,丙寅,己亥,甲午,辛酉,戊午,癸酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
228,2019-02-15 13:00:00+08:00,27914,27914,27804,27826,1042223,HSI,^HSI,16796309751126343935,2025-06-04 01:04:53.595743+08:00,己未,戊戌,癸卯,甲子,丙寅,己亥,甲午,辛酉,己未,戊酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
229,2019-02-15 15:00:00+08:00,27827,27895,27781,27867,8888101,HSI,^HSI,10750500297581108748,2025-06-04 01:04:53.595743+08:00,庚申,戊戌,癸卯,乙丑,丙寅,己亥,甲午,辛酉,庚申,戊戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
230,2019-02-15 17:00:00+08:00,27880,27977,27879,27966,7665409,HSI,^HSI,11223810437183540231,2025-06-04 01:04:53.595743+08:00,辛酉,戊戌,癸卯,丙寅,丙寅,己亥,甲午,辛酉,辛酉,戊戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
231,2019-02-15 19:00:00+08:00,27967,28024,27948,28018,7846311,HSI,^HSI,3921243576904975724,2025-06-04 01:04:53.595743+08:00,壬戌,戊戌,癸卯,丁卯,丙寅,己亥,甲午,辛酉,壬戌,戊亥,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
232,2019-02-15 21:00:00+08:00,28018,28134,27981,28082,9657309,HSI,^HSI,902628782015856045,2025-06-04 01:04:53.595743+08:00,癸亥,戊戌,癸卯,戊辰,丙寅,己亥,甲午,辛酉,癸亥,戊亥,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
233,2019-02-15 23:00:00+08:00,28084,28180,28054,28120,3430280,HSI,^HSI,10180793768026415921,2025-06-04 01:04:53.595743+08:00,丙子,甲申,己丑,辛巳,丙寅,己亥,甲午,辛酉,丙子,己未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
234,2019-02-18 09:00:00+08:00,28210,28370,28127,28334,7273745,HSI,^HSI,1427002991103459308,2025-06-04 01:04:53.595743+08:00,癸巳,丙戌,辛卯,戊戌,丙寅,己亥,甲午,辛酉,癸巳,丙亥,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
235,2019-02-18 11:00:00+08:00,28334,28384,28280,28285,7307125,HSI,^HSI,322497975641355290,2025-06-04 01:04:53.595743+08:00,甲午,辛丑,丙午,己亥,丙寅,己亥,甲午,辛酉,甲午,丙子,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
236,2019-02-18 13:00:00+08:00,28285,28368,28270,28346,4791445,HSI,^HSI,8902713497983975262,2025-06-04 01:04:53.595743+08:00,乙未,辛丑,丙午,庚子,丙寅,己亥,甲午,辛酉,乙未,辛子,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
237,2019-02-18 15:00:00+08:00,28345,28359,28259,28334,4331742,HSI,^HSI,4425885566154755373,2025-06-04 01:04:53.595743+08:00,丙申,辛丑,丙午,辛丑,丙寅,己亥,甲午,辛酉,丙申,辛丑,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
238,2019-02-18 17:00:00+08:00,28323,28371,28286,28366,4623605,HSI,^HSI,4741477861316582645,2025-06-04 01:04:53.595743+08:00,丁酉,辛丑,丙午,壬寅,丙寅,己亥,甲午,辛酉,丁酉,辛丑,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
239,2019-02-18 19:00:00+08:00,28366,28371,28334,28341,7396868,HSI,^HSI,14798732120903484477,2025-06-04 01:04:53.595743+08:00,戊戌,辛丑,丙午,癸卯,丙寅,己亥,甲午,辛酉,戊戌,辛寅,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
240,2019-02-18 21:00:00+08:00,28342,28360,28315,28350,1685873,HSI,^HSI,13357504958684161276,2025-06-04 01:04:53.595743+08:00,己亥,辛丑,丙午,甲辰,丙寅,己亥,甲午,辛酉,己亥,辛寅,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
241,2019-02-18 23:00:00+08:00,28350,28350,28306,28325,3577248,HSI,^HSI,17711685327801112990,2025-06-04 01:04:53.595743+08:00,壬子,丁亥,壬辰,丁巳,丙寅,己亥,甲午,辛酉,壬子,壬戌,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
242,2019-02-19 09:00:00+08:00,28291,28448,28257,28430,6332528,HSI,^HSI,14950624372597408976,2025-06-04 01:04:53.595743+08:00,乙巳,丁亥,壬辰,庚戌,辛巳,己亥,甲午,丙子,乙巳,丁子,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
243,2019-02-19 11:00:00+08:00,28430,28436,28299,28299,4063037,HSI,^HSI,1876044717263134094,2025-06-04 01:04:53.595743+08:00,丙午,壬寅,丁未,辛亥,辛巳,己亥,甲午,丙子,丙午,丁丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
244,2019-02-19 13:00:00+08:00,28300,28306,28166,28260,8896951,HSI,^HSI,7963280417954874359,2025-06-04 01:04:53.595743+08:00,丁未,壬寅,丁未,壬子,辛巳,己亥,甲午,丙子,丁未,壬丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
245,2019-02-19 15:00:00+08:00,28260,28260,28128,28155,4373857,HSI,^HSI,15648352462964030540,2025-06-04 01:04:53.595743+08:00,戊申,壬寅,丁未,癸丑,辛巳,己亥,甲午,丙子,戊申,壬寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
246,2019-02-19 17:00:00+08:00,28145,28145,28074,28115,9684756,HSI,^HSI,6725683707174543932,2025-06-04 01:04:53.595743+08:00,己酉,壬寅,丁未,甲寅,辛巳,己亥,甲午,丙子,己酉,壬寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
247,2019-02-19 19:00:00+08:00,28113,28118,28038,28085,5974587,HSI,^HSI,5739134295256841594,2025-06-04 01:04:53.595743+08:00,庚戌,壬寅,丁未,乙卯,辛巳,己亥,甲午,丙子,庚戌,壬卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
248,2019-02-19 21:00:00+08:00,28084,28200,28067,28198,8700126,HSI,^HSI,3538669526931224687,2025-06-04 01:04:53.595743+08:00,辛亥,壬寅,丁未,丙辰,辛巳,己亥,甲午,丙子,辛亥,壬卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
249,2019-02-19 23:00:00+08:00,28198,28313,28187,28312,5731810,HSI,^HSI,13118811719538245818,2025-06-04 01:04:53.595743+08:00,甲子,戊子,癸巳,己巳,辛巳,己亥,甲午,丙子,甲子,癸亥,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
250,2019-02-20 09:00:00+08:00,28297,28573,28261,28489,2424595,HSI,^HSI,3846466336979577319,2025-06-04 01:04:53.595743+08:00,丁巳,戊子,癸巳,壬戌,辛巳,己亥,甲午,丙子,丁巳,戊丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
251,2019-02-20 11:00:00+08:00,28488,28522,28296,28373,5200151,HSI,^HSI,661519171526679656,2025-06-04 01:04:53.595743+08:00,戊午,癸卯,戊申,癸亥,辛巳,己亥,甲午,丙子,戊午,戊寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
252,2019-02-20 13:00:00+08:00,28376,28483,28334,28436,6979502,HSI,^HSI,6668421248169637042,2025-06-04 01:04:53.595743+08:00,己未,癸卯,戊申,甲子,辛巳,己亥,甲午,丙子,己未,癸寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
253,2019-02-20 15:00:00+08:00,28435,28514,28413,28510,5728605,HSI,^HSI,11993425344371968522,2025-06-04 01:04:53.595743+08:00,庚申,癸卯,戊申,乙丑,辛巳,己亥,甲午,丙子,庚申,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
254,2019-02-20 17:00:00+08:00,28515,28517,28445,28491,9054767,HSI,^HSI,6411472654041306593,2025-06-04 01:04:53.595743+08:00,辛酉,癸卯,戊申,丙寅,辛巳,己亥,甲午,丙子,辛酉,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
255,2019-02-20 19:00:00+08:00,28489,28502,28456,28484,5138349,HSI,^HSI,6554168532470445374,2025-06-04 01:04:53.595743+08:00,壬戌,癸卯,戊申,丁卯,辛巳,己亥,甲午,丙子,壬戌,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
256,2019-02-20 21:00:00+08:00,28483,28570,28469,28554,4623946,HSI,^HSI,11143215241396678415,2025-06-04 01:04:53.595743+08:00,癸亥,癸卯,戊申,戊辰,辛巳,己亥,甲午,丙子,癸亥,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
257,2019-02-20 23:00:00+08:00,28554,28671,28543,28662,5246472,HSI,^HSI,14891310125900492852,2025-06-04 01:04:53.595743+08:00,丙子,己丑,甲午,辛巳,辛巳,己亥,甲午,丙子,丙子,甲子,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
258,2019-02-21 09:00:00+08:00,28545,28684,28363,28673,8728135,HSI,^HSI,11958222384373884863,2025-06-04 01:04:53.595743+08:00,己巳,己丑,甲午,甲戌,辛巳,己亥,甲午,丙子,己巳,己寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
259,2019-02-21 11:00:00+08:00,28672,28744,28628,28701,1278549,HSI,^HSI,8237066429371364542,2025-06-04 01:04:53.595743+08:00,庚午,甲辰,己酉,乙亥,辛巳,己亥,甲午,丙子,庚午,己卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
260,2019-02-21 13:00:00+08:00,28699,28799,28521,28597,5247558,HSI,^HSI,12851779350056810591,2025-06-04 01:04:53.595743+08:00,辛未,甲辰,己酉,丙子,辛巳,己亥,甲午,丙子,辛未,甲卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
261,2019-02-21 15:00:00+08:00,28598,28657,28563,28655,6562854,HSI,^HSI,5138134423431935512,2025-06-04 01:04:53.595743+08:00,壬申,甲辰,己酉,丁丑,辛巳,己亥,甲午,丙子,壬申,甲辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
262,2019-02-21 17:00:00+08:00,28653,28674,28582,28672,1444119,HSI,^HSI,16856001182374422277,2025-06-04 01:04:53.595743+08:00,癸酉,甲辰,己酉,戊寅,辛巳,己亥,甲午,丙子,癸酉,甲辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
263,2019-02-21 19:00:00+08:00,28671,28684,28602,28636,8063026,HSI,^HSI,1232269336026344945,2025-06-04 01:04:53.595743+08:00,甲戌,甲辰,己酉,己卯,辛巳,己亥,甲午,丙子,甲戌,甲巳,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
264,2019-02-21 21:00:00+08:00,28636,28649,28499,28539,8038159,HSI,^HSI,9062461026122734932,2025-06-04 01:04:53.595743+08:00,乙亥,甲辰,己酉,庚辰,辛巳,己亥,甲午,丙子,乙亥,甲巳,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
265,2019-02-21 23:00:00+08:00,28538,28543,28456,28500,2554626,HSI,^HSI,12939400501222939551,2025-06-04 01:04:53.595743+08:00,戊子,庚寅,乙未,癸巳,辛巳,己亥,甲午,丙子,戊子,乙丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
266,2019-02-22 09:00:00+08:00,28508,28570,28417,28507,7547367,HSI,^HSI,7572090144744470729,2025-06-04 01:04:53.595743+08:00,辛巳,庚寅,乙未,丙戌,辛巳,己亥,甲午,丙子,辛巳,庚卯,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
267,2019-02-22 11:00:00+08:00,28509,28605,28482,28557,3525493,HSI,^HSI,15626290675368136944,2025-06-04 01:04:53.595743+08:00,壬午,乙巳,庚戌,丁亥,辛巳,己亥,甲午,丙子,壬午,庚辰,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
268,2019-02-22 13:00:00+08:00,28560,28745,28535,28729,9304099,HSI,^HSI,3176982153808771974,2025-06-04 01:04:53.595743+08:00,癸未,乙巳,庚戌,戊子,辛巳,己亥,甲午,丙子,癸未,乙辰,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
