,target
4687,27945
3952,26349
11590,18379
4317,29866
9068,20388
444,28540
858,26939
4439,29912
841,27073
5653,25844
5733,24655
11136,16539
10430,17527
994,28103
5936,25947
8074,16185
1554,25743
1973,27619
7113,20077
12742,20907
8570,21805
10561,16652
2513,22629
2835,23450
4700,28256
2445,25541
2233,27093
3050,24566
9048,20421
400,29383
7582,19527
13459,23713
6338,23119
1023,28476
3298,24510
5333,28041
12401,19782
13207,21988
5683,25864
11033,16533
7414,21631
6032,24476
10788,16001
9443,19361
8313,18442
4080,26240
803,26740
1550,25753
1009,28592
13487,24292
2737,24523
5095,28810
648,29107
7728,19263
2862,24475
4975,27764
13314,23214
7968,18083
550,29876
10148,17930
7822,18885
211,28456
11306,17617
7450,20892
7303,20745
8138,15363
3543,24625
6149,23758
1438,26629
2515,22955
2868,23989
2434,24850
5045,29124
4792,28762
9825,18131
10166,17728
5173,28444
1314,25646
8419,19563
11665,18428
7251,21830
3979,26614
12,25094
9962,17950
818,26808
2784,23824
11703,17935
453,28678
13135,21028
13107,19918
1656,26694
3457,25325
5412,25341
11816,17754
10621,17098
11734,17663
7990,17585
2908,22907
10012,17953
940,28422
10715,16075
7153,20531
10415,17862
13037,23471
6550,24828
8630,22749
4634,28989
13175,21273
9753,19477
1400,27097
30,25896
3677,23741
7856,18847
10511,16337
6050,25290
10678,16167
12872,23463
6950,21501
8021,16404
1108,28453
10333,17222
12243,19201
3229,25565
6631,23463
11369,18181
11729,17636
3319,25003
9054,20321
10014,17972
12839,23459
8922,19152
7356,21596
2553,23979
7464,20599
5206,28716
8161,16505
6069,25637
11092,16571
1563,26329
9626,19455
8913,19405
3071,24948
10731,15283
12837,23606
4474,30211
6909,21609
13367,23453
10101,17322
4856,29008
7974,18029
5406,25272
11368,18202
10289,17641
11528,18318
6664,22369
4601,29252
11744,17860
8375,19915
12470,20062
2213,26276
4929,28462
9859,17763
7416,21490
10781,16209
7965,17967
2111,29152
6670,22606
12264,20930
13302,23536
5883,25177
4446,29843
12223,18381
10146,17977
13388,22983
5026,28321
10423,17648
10848,15987
11226,16597
9051,20246
355,28429
1429,26809
7273,21163
10572,16705
9770,19059
6580,24425
332,29029
8040,16690
12084,17871
4224,27671
964,28997
120,27028
4930,28461
6373,22810
11520,18345
4710,28397
3281,24914
2370,26400
2544,23527
6848,21816
8377,19891
2885,23329
9063,20567
2178,27845
7859,18819
4898,28097
5153,28521
9412,19348
8531,21416
6259,23102
12403,19831
12461,20189
3123,26203
10838,15442
1544,25760
7443,21057
12864,23790
12125,17497
11609,17998
9643,18727
11799,18165.1
7936,17496
945,28506
12984,24792
4550,29659
12070,17808
7109,19935
7716,19376
12876,23166
1675,26830
11502,18154
1561,25903
10466,16838
8273,17704
6425,24231
4541,29006
11254,16370
13185,22078
1095,28561
9629,19450
8444,19113
3287,24635
11184,16832
677,28191
2605,23213
1392,27101
9287,19768
11696,18145
752,27300
1711,27563
3737,24487
13230,22012
11552,18337
3215,25021
10778,16137
10936,16669
1777,26328
4113,26302
1770,26410
11527,18318
7058,20229
3022,24592
4228,27584
3012,23733
12346,19146
11614,18103
13519,23948
4619,28836
9935,18538
12656,19911
9023,20600
12067,17772
527,29855
7573,20068
12409,19675
4264,28306
4262,28289
6832,21854
1919,26511
701,28251
5381,27625
8492,19810
5018,28389
12840,23343
11746,17920
11026,16434
4868,28922
1298,25830
13516,24006
1352,26318
2926,23538
6472,24916
10507,16366
1287,25660
5425,26065
10889,15977
11074,16735
7794,19190
11958,16983
3697,24173
2013,27912
9050,20289
4373,28318
8115,15192
7862,18772
10850,16180
2147,28952
9194,19575
7608,20201
7199,20967
7923,17821
10364,17770
9835,18244
8718,21232
9040,20253
5960,25506
9894,18208
810,26714
6084,25267
7912,17975
2073,28349
9414,19379
10472,16742
9920,18266
885,28257
1477,25906
1790,26373
6669,22595
2008,27966
7213,21148
682,27937
3895,26385
6290,22909
7696,19709
7248,21760
57,26692
7637,19485
8049,16959
2399,26311
7070,19336
13021,23674
4126,26510
7750,19978
8532,21458
1468,26294
1416,27069
470,29086
2358,26629
2722,24171
5890,25725
13430,23504
11469,18621
7738,20105
4525,28899
4610,29097
12565,19748
12644,19500
10449,17123
3869,25883
12974,24186
11646,17936
10192,17686
5601,25291
9530,18798
12731,20670
4674,28502
1055,28407
2281,27900
10056,17739
7205,21394
1924,26598
4907,28291
12433,20850
12217,18284
1075,28430
1115,28048
3936,26368
3533,24399
11925,17091
460,28832
3032,24376
4207,27184
12048,17502
12616,18903
1452,26440
2149,28913
319,28891
9319,19398
6182,23604
1922,26569
9391,18989
12012,17280
12583,19161
10915,16308
6134,24674
12761,21440
2129,28809
7886,18514
10588,16604
9857,17738
11110,16364
2509,22081
1052,28471
7335,21229
9286,19680
4067,26315
5024,28317
1456,26235
11806,18006
361,28906
8250,17737
10833,15555
13344,23728
3145,26087
6824,22198
8048,16850
11791,17570
9413,19391
5627,25630
9351,18240
8713,21586
540,30131
4235,27538
11456,18918
10431,17478
11354,18541
12204,17660
754,27403
6651,22614
2003,27879
2542,23374
13288,23403
11947,16612
5218,28904
6613,24696
4271,28365
100,27171
6162,23448
5362,27124
4766,28252
6369,23159
4880,28972
9742,19578
601,29376
10153,18284
12060,17603
10967,16476
2431,25119
1044,28475
10475,16761
1557,25775
5009,28320
1487,26003
9486,19235
12437,21359
8893,19367
2115,28799
8158,16399
5491,26493
9515,19125
618,29511
6214,24173
6946,21464
6281,22781
3396,25394
1600,26885
9281,19489
9466,20023
1615,26805
1752,27019
7535,20580
8191,16076
2083,28231
9750,19637
11231,16430
9703,19580
8631,22748
10179,17739
5147,28694
10100,17340
675,28170
2545,23837
8027,16939
11258,16355
3999,26780
12846,22800
5096,28800
175,27880
11770,17583
3609,23842
11064,16798
3787,24829
5848,24801
9581,18435
2225,26783
3049,24689
13329,23235
1126,28124
6920,21326
12873,23650
11600,18499
2441,25500
1322,25505
1603,26893
4210,27393
10531,16259
11648,17927
4065,26368
1294,25664
5007,28282
12645,19587
9595,18521
9848,17615
4071,26407
1507,26034
1559,25973
12441,20436
5577,25470
5639,26053
5909,26029
11014,16493
9314,19553
1836,27072
7533,20648
8802,20086
5335,27939
1354,26386
7942,17168
6258,23215
11930,16967
4844,28807
4723,28421
7344,21074
4032,26570
1235,25632
11745,17910
6958,20993
9544,18930
12047,17475
9119,20402
2251,27072
1025,28471
11839,17431
7018,20055
10158,18217
6634,23647
5771,24538
3397,25434
313,28820
636,30007
7324,21183
8416,19288
11112,16515
11219,16698
6141,24027
8500,20207
6713,21084
2970,24749
9059,20375
7422,21429
3885,26537
12996,24658
10437,17338
4771,28462
12730,20628
9680,19438
5707,25878
8256,17608
10162,17921
7501,20889
10567,16548
1840,26997
12293,22618
7760,19517
3673,23701
6611,24678
11708,18077
4698,28276
13490,24222
3320,25071
5192,28380
2272,27670
12704,20431
4254,28024
4773,28463
9104,20598
4709,28371
847,27200
11764,17712
5544,25777
5526,26046
11146,16634
5461,26370
7310,20965
7271,21274
6133,24668
4597,28870
1417,27066
13440,23561
3848,25004
604,29455
7589,19913
7433,21715
2078,28155
10071,17667
2311,27426
8197,16995
4343,29394
11936,16908
1982,27792
11793,17615
4466,30912
199,28131
485,29739
3270,24730
4724,28441
2823,23685
4551,29610
5336,27909
3245,25069
4453,30777
9224,20222
6810,22002
3749,24393
2202,26400
10576,16706
11035,16592
2794,24630
7216,21167
11056,17072
9340,18678
524,30088
9488,19250
947,29002
10438,17465
7743,20283
10712,16120
1280,26054
122,26985
4366,28858
7753,19985
12122,17587
2302,27842
12198,17670
10164,17889
1005,28404
3460,25132
5723,25019
10130,17568
12148,17157
3055,24455
3566,24510
5809,24524
2132,28813
9330,18878
9674,18756
7250,21849
229,27966
7852,18903
4001,26739
12358,19172
9489,19241
13010,23602
3007,24124
7315,20819
4587,29000
4221,27631
4305,29528
8293,17267
9575,18597
2750,23509
12718,20760
11169,16848
4376,28517
2944,24528
10783,16234
2718,24007
3362,24843
10107,17330
7144,20612
9022,20563
13176,21394
5230,29197
8060,16334
4161,26214
11529,18311
10409,17701
10983,16566
11131,16653
5322,27752
5561,24707
7948,17252
11875,17089
11975,17083
6137,24207
4867,28894
7602,20069
1017,28344
8679,21214
6282,22853
8687,21260
1928,26514
350,28179
7713,19602
12638,19567
11440,19238
10976,16441
2500,21726
8862,20724
9663,19068
564,30132
1582,26485
5545,25757
2175,27845
8957,19385
13497,24178
3933,26407
2707,23992
13355,23458
5211,28795
7277,20917
3535,24287
8018,16486
8719,21152
2397,26388
3739,24316
10569,16555
821,27450
2063,28219
9136,20013
81,26896
5419,26010
8925,19230
12522,19895
8940,19406
2697,23584
831,27682
4574,28563
3826,24442
1397,27076
9257,19579
2833,23510
12543,19928
12571,19794
12892,22755
8079,15504
11957,16973
12598,19322
48,26608
8272,17668
5999,25195
8516,21217
10332,17229
6029,24697
10159,18025
4095,26378
2689,23826
7207,21282
9773,19015
4845,28700
5210,28832
7995,17264
2373,26694
5676,26223
8709,21681
2758,23595
8697,21374
2488,22789
6965,21173
12528,20039
3880,26054
8943,19163
7802,19136
9698,19639
4934,28699
12411,19622
6690,22420
2209,26131
5235,28924
3945,26620
10670,16377
2164,27987
2886,23398
8761,20764
11129,16651
516,30123
10538,16183
5903,26168
5666,26240
172,28009
639,28842
6834,21363
7958,17105
5065,28907
1143,26806
9728,19946
9615,19207
11323,17719
1832,26586
8776,20819
9511,19026
3686,23932
5700,25659
10252,17479
8131,14786
4537,29056
7606,20192
8725,21101
834,27607
2486,23091
10109,17270
7261,21801
8283,17719
8739,21100
11923,17318
8409,19485
5467,26143
11497,18326
65,26264
6605,24689
6176,23737
9195,19567
2024,28299
10912,16128
354,28401
5360,27235
12782,21822
13278,22824
4762,28661
10607,16808
10957,16800
7590,19810
13050,23819
6143,23901
4568,28959
3127,26472
5950,25541
309,28774
10720,15932
7387,21937
12695,20187
7255,21982
4354,29216
7517,20678
8977,20069
6741,20453
3587,24677
8979,19947
2583,23009
11039,16694
2770,24053
4812,29094
9741,19516
9213,19910
5087,29114
7268,21695
5171,28424
11628,18007
3209,25196
8401,19793
3905,26247
11160,17018
7937,17572
7176,19981
13011,23685
7203,21057
7893,18345
2379,26066
9425,19387
8573,21791
7945,17155
4169,26399
7497,20658
13267,22691
3428,25055
4421,29401
1101,28594
10871,15783
6492,24227
12899,22845
3250,24792
4409,29035
4140,26494
3557,24464
709,27753
118,26896
2022,27880
4598,28814
5990,25014
7947,17149
11719,17636
7040,20909
13026,23380
9709,20053
5227,29261
7320,21114
4681,27879
5003,28418
6161,23369
7120,20442
4273,28432
5739,24883
5470,26239
5816,23991
7747,20008
87,27030
9276,19878
3382,25164
8961,19662
11234,16255
403,29430
13164,21230
3350,24424
11263,16253
6237,24017
9538,18888
2241,27377
11625,18117
6209,24005
8877,20079
1027,28564
13125,20696
7534,20643
5517,26225
2436,24701
7272,21262
9140,19929
5298,27305
1278,26123
2042,28553
8735,21099
5157,28541
1425,26726
5027,28380
5281,27902
8323,18797
1502,26090
13174,21285
11586,18308
11371,18266
12241,19410
11606,18158
678,27852
5851,24704
12795,22774
5265,28065
11864,17474
9757,19566
5053,29026
5215,28831
7265,21607
1070,28531
6520,23545
2480,21595
11243,16204
3392,25293
1099,28621
5484,26232
9691,19326
10483,16348
418,29393
9604,18709
5819,24067
6485,24181
1947,26653
3336,24873
2299,27955
8276,17618
8278,17640
13224,21950
208,28143
8975,20032
3682,23864
9624,19550
6765,18308
13141,21361
528,29902
5329,27811
779,26919
722,27622
13357,23475
8585,21525
1860,27025
12171,17307
12932,23611
12581,19447
12268,21436
1992,27901
2332,27402
8793,20321
8948,19066
7225,20995
3459,25211
6399,23818
10242,17250
6875,21779
10628,16875
12610,18889
5492,26466
7467,20875
4518,29694
11531,18311
5138,28735
8268,17523
11270,16520
257,28673
11051,17140
10220,17414
11652,18018
10798,16111
8661,22054
3625,23650
702,27842
3189,25494
503,30058
11926,17047
5441,26082
2556,23570
848,27204
2248,27200
5616,25361
372,28817
11976,17033
5317,27909
7625,19958
5303,27607
4052,26843
3937,26291
13379,23313
11365,18356
4076,26546
997,28188
4332,29966
8358,18912
1176,25863
13431,23562
551,30048
4840,28738
4372,28302
3497,24982
7981,17928
6157,23476
6957,21030
11256,16398
11373,18443
5176,28645
5829,24100
6062,25419
6444,24103
8991,19649
3588,24321
10358,18117
9271,19883
693,27955
2533,22923
5011,28400
3443,25436
982,28273
6561,24990
5943,25599
12734,20827
4222,27699
91,26831
5652,25832
2266,27561
9689,19398
12633,19382
11895,17259
8634,22714
261,28672
3337,24504
5497,26420
9673,18718
7401,21936
3626,23700
445,28609
5111,28744
5965,25274
3555,24413
2194,26682
6658,22689
11560,18287
3367,25320
8985,19834
2867,24128
2526,21994
10673,16310
6865,22320
9230,19722
1168,25758
4144,26419
5149,28525
84,26823
3149,26219
8833,20603
880,28146
8380,19786
9133,20017
12475,19801
1467,26329
9883,17974
5641,26041
11451,19035
452,28685
4326,29513
4044,26776
12136,17511
4137,26499
3039,24355
11885,17043
11963,16981
5825,24073
6405,23975
579,29968
5236,28790
9482,19370
9943,18325
8969,19762
5587,25607
10638,16708
2467,23055
4157,26127
11424,19736
413,29296
402,29343
4428,29216
2084,28387
3057,24471
10121,17579
164,27733
12066,17747
4302,29650
8791,20373
10103,17197
3317,24930
10835,15544
3934,26419
1847,26975
10664,16223
1334,25491
10387,17986
9300,19421
753,27226
3064,24950
11689,17842
706,27728
3491,24886
4573,28595
10490,16508
5580,25638
6220,24126
3151,26153
12654,19977
3799,24653
4022,26589
7828,19363
1074,28407
9045,20336
12240,19370
3438,25496
8248,17962
12089,17675
8992,19644
2429,25729
246,28085
3815,24297
7369,22015
3632,23303
9016,20308
2262,27121
2246,27295
835,27238
5064,29070
6202,24121
432,28671
11199,17167
1173,25943
8608,21719
9404,19193
4656,28901
5289,27142
3757,24527
9079,20373
250,28373
6302,23141
13234,21850
10519,16274
9478,19615
6592,24649
3407,25195
2729,24271
13389,23019
7983,17865
433,28618
11962,16956
10237,17074
12296,22874
9525,19000
13142,21416
9173,19981
12600,19240
10094,17288
5629,25694
4002,26767
4753,29013
1332,25544
10592,16683
6657,22777
7441,21123
1443,26495
3681,23789
7654,20130
4310,29942
4899,28086
8142,15723
12085,17738
12020,17395
10669,16373
11095,16596
2569,23209
10735,15413
4277,28543
3666,23429
7393,21664
13393,23360
2446,25355
6357,23296
5802,24510
3657,23553
10910,16207
3172,26008
1223,25274
9552,19225
4166,26355
544,29911
1204,25249
6753,19770
7744,20272
12317,21208
2637,24209
13097,20044
6750,20313
12967,24184
7885,18608
11792,17603
877,28045
11070,16755
196,28130
13180,21622
3383,25278
4379,28804
9462,20127
13400,23084
2997,24190
3908,26218
2571,23394
7591,19679
11668,18420
12675,19949
12956,23442
5721,25038
4969,27870
4711,28490
4163,26325
12341,19266
12982,24714
10155,18313
2682,24182
7488,20848
2508,21745
13245,22546
1510,25999
4314,29961
8528,21133
5356,27215
5972,25103
1244,26313
6827,21894
7814,18974
11921,17314
4121,26515
11542,18204
4995,28441
9797,18960
12816,22927
1876,26411
7998,17098
5262,28055
254,28484
8852,20597
4511,30111
8366,19471
5159,28417
11164,16764
759,27392
5481,26352
654,28901
5297,27281
5812,24497
5288,27368
2892,23377
3401,25341
5636,26052
1420,26894
3044,24387
2830,23841
9149,19576
328,28978
9191,19522
253,28491
12188,17342
6159,23498
5323,27736
7466,20823
4377,28789
6022,24730
5092,28819
5377,27664
3019,24328
3029,24402
2636,24279
10269,17147
1131,27910
3018,24391
2945,24544
3659,23347
12664,20160
8572,21819
11027,16477
2663,24080
12382,19553
5378,27705
9583,18356
1362,26545
8109,15467
5533,26091
3481,24979
13028,23495
6255,23399
9909,18459
7613,20114
11462,18638
5112,28763
5940,26050
6560,24835
8426,19412
9157,19811
2880,22822
5839,24057
3381,25201
11320,17777
1302,25613
7915,17877
4957,27799
4836,28695
9621,19413
7529,20511
11505,18103
5720,25050
7841,18864
8678,21602
942,28505
11029,16362
3235,25208
3257,24806
10234,17029
10008,17942
176,27808
435,28480
6452,24096
308,28730
1565,26410
3964,26498
2135,28913
10338,17190
11872,17323
8334,18805
4977,27718
7463,20851
11065,16622
595,29311
9001,19979
4625,29015
8346,19371
5332,28114
9118,20402
8470,20041
11245,16266
2623,24293
8688,21482
4572,28758
11971,17222
12379,19431
231,28082
179,27863
6479,24680
737,27227
13002,24104
9964,18115
11159,17002
3865,25932
5865,25159
6057,25242
7653,20097
109,27197
5705,25812
8830,20435
1321,25772
5935,26039
1995,27727
12547,19844
6760,19059
7593,19689
9716,20203
800,26663
11802,18293.4
2086,28436
5501,26545
6200,23926
8615,22010
69,26351
5367,27124
9279,19822
5682,26106
7834,19432
9162,19714
5170,28406
1680,26631
377,28869
1469,26292
5961,25391
2603,23139
4181,26586
12388,19621
7764,19781
10496,16247
12791,22597
4505,29696
10419,17577
4230,27543
12258,20566
3091,24146
2726,24212
477,29586
1329,25500
2283,27664
3732,24608
13046,23695
5873,25114
7921,17701
751,27179
12723,21015
7525,20634
11645,17960
873,27552
7325,21180
8854,20662
8814,19916
4564,28935
1545,25710
739,27200
11578,18427
2683,24110
10366,17914
9988,17965
5121,28710
12013,17302
3518,24651
6575,24948
2354,26783
11418,19408
7091,19232
773,26927
13239,22458
11919,17318
5200,28324
10689,16320
641,28970
9542,18845
7292,21230
7572,20032
3203,25108
4309,29892
5204,28730
6249,23631
865,27182
5516,26114
8677,21666
12942,23626
8649,21890
13372,23181
9363,18300
11830,17794
11630,18091
962,28912
9869,17955
10027,17942
9112,20570
9468,19730
6831,21840
3309,24546
2166,28204
363,28906
12651,19884
3723,24679
2825,23489
7550,20665
3597,24337
4726,28344
546,29854
2940,24188
471,29156
1641,26622
7877,18804
3338,24368
6757,19555
1172,25883
8487,19944
5273,27893
6085,25274
9578,18444
12937,23617
11619,17880
9577,18582
3364,24785
6706,21630
11627,17983
11570,18320
1410,27334
8523,21242
7342,21142
8483,19872
10138,17876
2694,23494
815,26852
6500,24454
2131,28805
1797,26561
4575,28478
5190,28511
3122,25973
5853,24707
5365,27292
8144,15391
4275,28503
12517,19824
3089,24055
8271,17555
13248,22536
13502,23790
12279,22749
5253,28195
237,28366
1532,25776
12738,20959
9840,17901
3410,25158
2831,23714
12322,20629
1535,26178
3879,26166
5302,27547
7383,21856
13204,22080
1299,25748
6273,23141
5499,26539
8337,19371
6720,20861
11165,16746
13183,21772
1480,25983
2793,24607
1601,26940
13229,21992
5091,28806
2329,27420
7286,20880
12655,19965
8348,19376
13062,23162
3661,23262
10171,17764
555,30133
4825,28806
1163,25836
5680,26102
8650,21834
4715,28572
397,29399
10504,16423
2506,21763
11899,17220
10086,17910
8900,19769
8302,17955
12426,19931
9233,19850
723,27614
300,28666
11359,18392
7911,17799
4294,28916
8188,16066
4185,26624
7978,17937
8887,19865
13298,23289
3142,26099
8972,19959
12744,21266
9679,19292
3205,25148
4955,27843
4582,28871
12256,20540
12947,23560
9226,20146
13244,22575
10624,17089
1152,26144
13003,24083
1212,25600
4503,29900
11103,16858
13123,20621
5894,25834
9853,17680
5427,26041
12939,23795
7819,18851
665,28024
12190,17450
5994,24941
642,28964
12502,19840
3767,24502
4272,28378
6123,24599
6931,21303
786,26720
2857,24309
6112,24681
11060,16969
3202,25132
8520,21287
7928,17580
9317,19406
4187,26678
11948,16601
11220,16675
4824,28892
6903,21772
6067,25646
2905,22892
4626,29005
11727,17630
996,28148
7767,19800
9668,19002
6408,24214
6250,23592
8237,17861
5523,26332
6275,23054
7290,20901
156,27606
8908,19342
3085,24225
9419,19339
1552,25779
8732,21129
7663,20083
8774,20891
3795,24926
495,29972
7700,19721
2321,27563
13489,24248
7360,21719
151,27386
7691,19734
10274,17142
8139,15403
9249,19667
1738,27938
3001,24085
11996,17287
8645,21890
11932,16939
12180,17442
11868,17349
2883,22910
3720,24465
13208,22008
11537,18147
11173,16778
5471,26249
9266,20043
9411,19258
2276,27770
4823,28925
4704,28435
4461,30975
343,28561
7706,19791
4136,26477
10010,17923
7756,19774
7847,18818
2223,26777
4196,27195
2584,22930
6803,21319
9383,19038
5081,29126
13058,23276
8726,21176
11038,16625
12366,19620
11019,16242
4734,28816
8257,17607
1465,26378
4593,28804
2234,27077
3565,24522
3903,26370
5840,23987
283,28725
13077,23310
12472,19934
11598,18422
6175,23740
9294,19477
8696,21156
4151,26351
10298,17983
5938,26074
13073,23182
8063,16252
9438,19561
2121,28754
6860,22357
12555,19610
5012,28409
5859,25287
10414,17871
12579,19532
3161,25695
2630,23946
10701,16267
11516,18418
11763,17751
12139,17338
1203,25315
7249,21840
9178,19889
616,29462
1926,26548
3114,25184
2641,24380
9430,19345
12130,17425
2562,23000
8421,19375
7539,20882
2728,24211
6312,23316
5728,24528
7107,19803
10721,15880
7477,20602
12087,17712
2126,28809
10680,16179
11142,16466
1357,26438
8629,22685
805,26703
4694,27918
7073,19439
8395,19599
7720,19469
3140,26128
4280,28620
5338,27883
10196,17569
566,30060
7882,18690
547,29849
26,25865
1067,28768
3918,26251
4486,30458
6604,24559
5529,26094
6678,22421
5398,26362
10388,17965
6188,23359
11073,16757
10661,16597
1221,24846
8668,21854
2548,23305
12810,22782
437,28559
8047,16879
11450,19056
8169,16587
1861,27054
2699,23864
9548,19218
9436,19494
8369,19496
2481,22111
7363,22103
11406,19087
2706,23925
8066,16373
326,28854
5135,28642
6733,20891
5325,27776
2499,22026
1004,28176
12400,19775
7801,19137
8243,18003
6836,21490
4011,26760
12097,17721
534,29788
3770,24558
3960,26430
8140,15409
10182,17797
585,29760
11137,16461
11679,18202
9353,18107
9170,19805
5799,24620
10665,16253
9152,19480
491,29941
7060,20156
11778,17579
10327,17551
8495,20008
7293,21139
6464,25044
9593,18545
10605,16762
3548,24255
10914,16256
1916,26391
3185,25656
7067,19816
6712,20893
1910,26246
4034,26583
10279,17293
1133,27777
12897,22850
5080,29146
2518,22504
11025,16329
1317,25763
4368,28694
121,27033
10351,17492
2449,25361
7448,21043
5662,26141
6080,25606
12174,17276
2601,23140
6568,24899
1522,26112
3484,25130
2173,28121
3283,24900
4554,29415
3605,24225
11658,17966
6429,24398
10118,17303
7146,20596
12271,21182
3768,24527
5077,29297
9264,19959
4038,26685
3502,24914
1407,27365
4631,29066
7634,19890
240,28325
4935,28670
12609,18843
13309,23380
7731,19917
2579,23509
7076,19223
3269,24755
12924,24156
1867,26904
5550,25800
7719,19472
13404,23021
9214,19988
2521,21743
10317,17682
1820,26436
2410,26284
51,26528
3888,26204
6637,23497
5187,28447
9073,20171
3577,24822
4565,28989
6725,20858
10313,17602
8398,19665
11133,16590
6391,23692
10988,16576
1858,27063
3779,24752
12894,22983
4961,27741
2809,24330
12859,23833
498,29911
12891,22910
12480,19764
10834,15520
5198,28271
5072,29347
425,28905
4284,28579
9202,19922
9994,18186
228,27867
9322,19191
13473,24046
2741,24545
5137,28672
11832,17885
6156,23260
7075,19282
7601,20010
8582,21668
2921,23570
6001,25152
5718,25323
9820,18327
5583,25742
11401,19096
3653,23495
4323,29863
7558,20599
1128,27925
8741,20785
2331,27404
2208,26142
9402,19254
12037,17513
7746,20017
3153,26206
8184,16295
12416,19620
9640,19021
12994,24848
6240,23834
4990,28013
2374,26698
6673,22648
1632,26473
8543,21445
2298,27676
12058,17490
4252,27835
7217,21014
2721,23945
6975,20630
10319,17624
7908,17815
8261,17475
12127,17548
10461,17006
1736,27882
7562,20410
10023,17915
5736,24750
6962,20984
9220,20250
10050,17837
7444,21155
9804,18729
5094,28842
2640,24286
11650,17904
12298,22771
8064,16249
9123,20394
11305,17629
2550,23290
10278,17209
10440,17400
938,28553
6768,18827
8763,20632
11986,17155
6449,24142
13475,24094
6434,24220
13150,21423
4852,29076
2644,24523
11823,17790
3165,25731
3639,23342
5069,29034
8743,20813
6529,24508
7510,20762
4487,30075
2061,28183
4645,29531
8280,17693
2812,24180
12692,20115
11684,18009
13074,23205
12162,16969
2549,23180
9532,18821
888,28403
7903,18105
9756,19611
4174,26363
12220,18209
11843,17403
1024,28427
11266,16329
4848,28939
12487,19773
12046,17417
1951,27043
8655,22076
351,28045
10782,16205
983,28327
5480,26436
10608,16753
6702,21813
4797,28839
7180,19927
3662,23311
8693,21317
6947,21465
4657,28911
6414,24468
7276,20893
3150,26242
8486,20059
13420,23388
4813,29020
7460,20980
5969,25024
12869,23681
10830,15865
5143,28806
2939,24180
8481,19829
4510,29867
1340,25468
12679,19883
1391,27149
8730,21306
9939,18516
10494,16504
9838,18089
9947,18447
13374,23320
6146,23880
6367,22945
1583,26479
1412,27073
7580,19953
11838,17582
2256,27100
12845,22915
9696,19648
7920,17843
2212,26246
5603,25315
2622,24241
8936,19577
6004,24911
5417,26040
4938,28542
11182,16773
3624,23682
10521,16344
4267,28190
12151,17216
463,28772
1754,27159
12460,20473
8330,18679
5638,26119
8108,15441
6380,23207
7442,21128
10611,16994
378,28830
3106,24759
4803,28789
1335,25386
11903,17021
13110,19948
2716,23884
8671,21546
8028,16933
7048,20723
5446,25914
9285,19631
12203,17650
8759,20895
1811,26904
6322,23316
13470,24117
8332,18770
1894,26213
9971,18124
8062,16197
10533,16184
8746,20818
7090,19315
6221,24054
9245,19556
1189,25965
5194,28331
9052,20312
9987,18042
11079,16703
7037,20954
3454,25502
8929,19147
6829,21721
8046,16837
7377,22105
7492,20860
7399,21809
6428,24387
8809,19797
10974,16581
10076,17454
4613,28695
3992,26687
6691,22386
12514,19700
1030,28542
8376,19948
2220,26433
3774,24726
9594,18524
10469,16843
12440,20500
1755,27184
11057,17015
9880,18053
9473,19912
4327,29461
11557,18314
110,27236
12828,23195
10022,17980
10947,16626
5731,24633
2917,22857
7907,17899
10839,15560
12694,20042
6326,23092
10082,17499
1515,25756
12781,21859
12469,20021
12253,20356
11370,18278
2263,27123
4479,30521
10134,17658
11488,18347
12065,17731
893,28511
1490,25934
10836,15434
1850,26981
9922,18362
8715,21320
324,28890
1215,25337
12408,19765
2933,23983
4689,27900
11840,17400
9699,19672
11608,18113
12423,19948
13151,21487
1129,27854
731,27535
2918,22721
7372,22308
3084,24378
6808,21917
4588,29003
4304,29545
2795,24519
7337,21069
798,26608
6232,24050
734,27340
11857,17632
2244,27297
178,27862
9360,18029
10240,17150
1174,25954
7752,20001
9375,18985
1831,26623
10926,16483
7917,17871
10854,16260
1781,26288
3201,25001
198,28179
6451,24186
11094,16580
4087,26440
5193,28410
548,29714
3339,24415
12762,21441
11299,17142
1187,26160
8471,19870
2532,23058
7520,20716
2314,27442
9981,18046
9618,19376
12965,24069
8107,15608
12546,20087
66,26302
5127,28698
4712,28424
5214,28854
3260,24631
5033,28894
9180,20010
2572,23512
9247,19721
9718,20256
622,29595
1681,26658
8405,19658
787,26642
3332,24758
6390,23698
12970,24203
6008,24868
10891,16046
11833,17809
3280,24858
1411,27041
9512,19089
12343,19213
9161,19707
7676,19882
11698,18105
515,30174
6158,23420
478,29572
10933,16723
7861,18839
9251,19840
2647,24386
11085,16551
7749,19959
6899,21859
2040,28237
12992,24734
1033,28533
8749,20860
10946,16622
2598,23100
7639,19601
6191,23331
11403,19067
8253,17670
7237,21475
7924,17829
13053,23467
8288,17573
344,28532
5521,26342
7499,20790
7015,19868
1871,26902
2977,24846
11021,16284
3986,26607
7209,21235
12997,24719
2888,23355
9090,20400
7349,21259
4623,28903
8540,21372
4818,28862
10359,18172
12758,21577
220,28339
12435,21224
10129,17571
8530,21433
11255,16343
13236,21935
7524,20618
8075,16168
4016,26456
7578,20032
4248,27959
10337,17170
13351,23568
9464,20191
11333,18160
5868,25035
6487,24290
8504,20610
10471,16714
1264,26230
8772,20872
4241,27802
5650,25802
7780,19470
12299,22581
9763,19366
12422,19909
4866,28886
9381,19008
2881,22578
1677,26713
