,target
5659,26079
12940,23856
11691,18063
8613,21985
1979,27793
5979,25300
3803,24762
4534,29249
9056,20535
8200,17361
7836,19316
3734,24619
10926,16483
2934,24044
8816,19949
10052,17705
4800,28871
2280,27867
8034,16427
7510,20762
6700,21859
4469,30607
5133,28661
13036,23447
6681,22395
5428,25944
998,28220
4130,26675
5266,28033
12170,17270
13151,21487
1784,26391
3182,25567
11619,17880
7116,20471
494,29969
11545,18361
13218,21940
7536,20667
2860,24551
2038,28350
4041,26692
10275,17157
2897,23205
366,28939
849,27105
8769,20956
8012,16725
10750,15077
7784,19391
2653,24418
3503,24924
9237,19699
6095,24979
1541,25719
7541,20887
11882,17084
322,28896
2031,28459
5089,28845
8379,19782
813,26772
7235,21700
2528,22613
12572,19664
10370,17751
8144,15391
6375,22992
6280,22787
12336,21274
13060,23061
5274,27924
1079,28401
2226,26836
7259,21791
11512,18449
12253,20356
3515,24405
2705,23851
12136,17511
7691,19734
1164,25971
3261,24668
7663,20083
7591,19679
1450,26496
8216,18294
6126,24591
4229,27600
8992,19644
3862,25548
2936,24112
10822,15740
7080,19730
3917,26177
5487,26328
8515,21093
10912,16128
1723,27744
9870,17982
8076,16163
8170,16550
4056,26516
12753,21529
2999,23864
9391,18989
12089,17675
1231,25270
1514,25829
2313,27386
11142,16466
1451,26425
11253,16373
10546,16688
8057,16516
9194,19575
11435,19233
4321,29805
9089,20435
838,27122
13293,23013
6470,24788
13310,23383
7500,20884
11305,17629
3899,26256
11396,19259
3567,24509
12425,19930
5452,26065
3087,24123
12892,22755
11590,18379
4546,29453
4692,27788
1714,27669
11050,17122
4270,28302
339,28802
9959,17990
4086,26419
6663,22924
903,28567
10895,16276
3218,25101
7516,20599
588,29754
3365,25112
2670,24571
5515,26251
3589,24261
34,25903
7118,20613
28,25822
2395,26220
8104,15623
8953,19070
5506,26556
8254,17651
2170,28263
12571,19794
11198,17183
889,28515
3878,26056
3322,25052
12600,19240
3514,24651
11778,17579
11177,16741
5673,26326
9252,19645
2774,23864
6559,24714
3733,24543
8355,19526
12695,20187
10200,17290
4528,29116
1654,26686
4274,28476
219,28385
223,28186
11558,18287
9532,18821
9104,20598
5982,25037
4239,27801
5882,25192
1590,26645
9396,19351
3256,24746
8449,19225
8287,17604
8412,19410
2181,27578
8603,21650
10014,17972
1473,26139
6165,23726
6103,24910
10159,18025
5217,28896
10120,17654
11488,18347
4817,28843
10876,15737
8192,16121
6521,23773
6507,23840
1209,25155
7809,19049
421,29047
11728,17697
1706,27607
1158,25609
2306,27879
273,28813
171,27958
3956,26406
5606,25238
12387,19575
4865,28914
8488,19999
3188,25411
1725,27725
7780,19470
9142,19920
1564,26354
1782,26308
843,26885
12537,19990
8854,20662
904,28477
3494,25057
12972,24280
8704,21184
1547,25662
7396,21798
11187,16831
2080,28058
12247,19380
10036,17605
8149,15232
3985,26835
9688,19316
13131,20536
9542,18845
9830,18371
10980,16386
7211,21090
4677,28435
6533,24470
3820,24491
5209,28711
2646,24408
8072,16248
10260,17160
8694,21237
256,28662
8840,20490
10153,18284
4350,29402
9453,19813
7257,21856
5649,25874
5923,26165
6365,23009
10372,17582
2155,28681
11665,18428
7370,21990
11914,17404
6685,22312
3715,24039
7656,20129
8064,16249
4057,26427
10702,16234
11115,16484
3622,23599
5648,25942
8093,15128
6403,23721
3102,24218
7354,21534
558,30098
9799,18816
7920,17843
1436,26730
507,30147
5275,27801
4472,30476
1869,26901
5663,26133
8084,15264
5930,26107
9359,18021
755,27370
8720,21125
2339,27271
4050,26914
8832,20590
3836,24367
12432,20650
4386,29368
6332,23008
8318,18905
10434,17431
6621,24185
2118,28919
7680,19986
10325,17540
729,27608
501,30003
7837,19310
643,28996
912,28196
1539,25744
9509,18878
1211,25643
7092,19246
11087,16577
12231,18670
672,28288
4915,28136
6106,24878
7831,19298
3377,25240
4476,30034
5615,25423
11784,17641
1464,26262
4745,28176
11960,16828
1192,25815
7152,20420
3793,24814
1872,26457
7445,21171
3590,24291
12248,19336
6360,23346
3158,25928
7487,20812
10821,15724
505,30127
243,28260
7413,21468
6719,20686
7348,21309
5678,26291
506,30158
10957,16800
6501,24340
9935,18538
8388,19348
8027,16939
4717,28492
6222,24151
8276,17618
10896,16370
8618,22450
7581,19907
1773,26450
12880,22980
3010,23676
272,28872
10944,16740
797,26597
3618,23735
2381,26018
2829,23679
8361,18990
7008,19946
5586,25597
7708,19585
12501,19685
11723,17524
4633,29051
312,28663
6510,23971
746,27322
7707,19718
3569,24525
790,26711
2476,23348
8740,21118
6120,24612
5557,25345
12511,19800
2570,23400
5753,24112
8855,20619
11591,18396
6448,24017
5599,25310
9800,18775
4355,29012
7797,19215
2163,28087
9837,18188
11523,18345
380,28898
12210,18044
1292,25686
1912,26260
8242,18149
599,29383
3892,26313
4141,26457
5540,25558
1652,26698
3634,23254
6795,22137
10557,16658
1893,26274
1944,26671
3395,25382
3388,25140
6502,24287
4362,28556
13102,19334
375,28941
1966,27629
3957,26407
6195,23507
11767,17599
4423,29170
5351,27469
5696,26182
1243,26191
9121,20416
10804,15803
12536,20026
941,28449
9266,20043
1471,26195
3346,24416
4522,28998
2657,23834
2853,24326
7690,19703
4506,29722
12711,20300
12047,17475
13109,20060
4045,26724
8747,20787
4062,26510
5326,27850
8771,20866
6578,24589
10099,17308
2799,24240
4306,29916
10103,17197
5139,28741
9923,18333
10324,17535
7244,21557
298,28785
3990,26622
1049,28568
10943,16685
3823,24491
8889,19727
10734,15371
2035,28396
4039,26718
8813,19852
8773,20881
12547,19844
7020,20171
1972,27591
9630,19425
2099,28709
1499,25740
5205,28691
3512,24670
10807,15690
9386,19031
652,28772
170,28055
6828,21909
7130,20246
10427,17515
4085,26426
242,28299
10571,16582
5798,24338
13360,23649
4371,28319
1644,26746
6355,23230
7371,21981
8460,19261
5594,25606
2756,23355
5794,24249
13298,23289
10316,17605
10069,17637
9197,19636
5231,29184
2076,28314
4103,26435
7493,20756
12821,22750
3996,26798
4801,28900
5968,25226
8479,19781
7278,20928
10596,16353
8522,21189
3966,26429
11385,18955
13123,20621
12569,20120
3603,24363
6754,19606
8903,19468
5849,24844
8271,17555
12868,23842
11146,16634
4661,28939
4078,26464
6054,25251
7754,19664
11327,17523
5974,25134
10739,15393
10279,17293
640,28825
1270,25955
6215,24157
7768,19853
2778,23844
4603,29274
4932,28485
6060,25376
1985,27888
3861,25438
7774,19476
3480,24940
1534,25709
325,28889
10172,17656
5764,24420
2338,27200
12574,19332
6394,23599
3980,26611
10065,17514
8362,19095
4054,26329
2237,26935
5229,29183
10217,16958
4571,28853
12968,24223
5474,26167
7454,20844
1268,25973
864,27128
9161,19707
4942,28447
2253,27033
6010,24920
6911,21764
8781,20539
6998,19943
371,28807
9616,19213
12713,20462
7940,17474
609,29679
4651,29158
11212,16928
11685,18030
9340,18678
12457,20559
13276,22849
11752,17998
13194,21797
11995,17259
5830,24216
2364,26580
3213,25087
7766,19824
7148,20300
5456,26419
911,28415
12124,17502
11695,18146
3789,24816
9878,18035
11291,17150
5581,25576
8269,17608
9807,18608
9372,18795
9201,19907
5060,28986
6842,21598
1423,26747
13148,21399
479,29614
662,28295
8122,14955
6437,24245
11627,17983
12945,23830
10881,15955
2988,24889
1119,28095
2776,23901
4535,29385
11901,17050
9511,19026
2686,24083
6349,23272
7189,20567
11269,16567
9897,18300
8698,21389
5573,25196
6135,24686
5269,27885
4427,29244
10446,17038
5247,28650
9309,19697
3981,26579
9659,18940
7825,19302
12768,21551
2893,23354
2669,23909
3977,26512
11660,18067
279,28994
11238,16211
10933,16723
7507,20814
8765,20583
11624,18082
11821,17729
12239,19763
7452,20898
9354,18096
5197,28234
4664,28906
1694,26683
11944,16746
5018,28389
6133,24668
3479,24992
10996,16383
7803,19117
5554,25213
4416,29301
12486,19748
4155,26159
9060,20442
4883,29126
5807,24415
3809,24692
2552,23690
11552,18405
11984,17099
4296,28934
11357,18427
4683,27973
9125,20406
11282,16866
9604,18709
12295,22622
8478,19788
5593,25615
11020,16246
2209,26131
10564,16516
9683,19532
5402,25953
2410,26284
6897,22013
4563,28738
184,27826
12265,20948
8440,19211
7887,18479
1269,25954
4516,29876
2350,26483
553,30124
1397,27076
1384,26752
8391,19638
8654,21970
5856,24944
4903,28213
297,28840
443,28499
11790,17592
10394,17732
5215,28831
7960,17136
10391,17996
8798,20334
5715,25340
2077,28149
8413,19480
8299,17643
6017,24838
4751,28986
8390,19679
11563,18287
2229,26698
9427,19391
2842,24111
2537,23195
194,27930
11117,16567
7362,22340
6636,23596
7498,20736
5290,27100
817,26803
3367,25320
8146,15342
6553,24890
2578,23632
1131,27910
9972,18101
7959,17080
8323,18797
5505,26560
6854,22192
6761,19097
10252,17479
8457,19668
10362,18411
320,28636
7135,20020
1371,26671
4042,26711
13162,21246
9426,19402
2654,24237
907,28410
305,28827
3950,26387
5529,26094
3398,25294
11912,17349
9930,18768
8576,21704
10095,17327
9469,19843
7255,21982
11256,16398
926,28286
244,28155
10421,17599
7469,20854
15,25410
143,27679
5983,25057
7952,17205
8151,15540
2363,26561
12116,17639
129,27093
1161,25529
9314,19553
13132,20817
5953,25535
287,28800
5300,27414
8635,22534
5458,26369
9810,18577
5308,27474
1876,26411
2488,22789
12964,24100
4479,30521
1182,26019
2525,21843
9038,20457
1170,25719
13176,21394
13336,23619
6792,21383
9835,18244
1859,27046
12642,19482
8868,20551
6781,21206
9117,20382
3121,25213
1311,25453
1032,28542
8959,19339
6382,23336
7910,17772
931,28532
691,27905
8866,20495
6364,23083
1909,26209
11943,16781
12662,20196
44,26541
3939,26453
7108,19924
4319,29910
2965,24736
3969,26496
12001,17176
8873,20037
7478,20492
6308,23209
4159,26118
3092,24151
10485,16361
7954,17291
5555,25221
3982,26663
11469,18621
6940,21311
1404,27214
3195,25559
8452,19720
12923,24208
8719,21152
969,28857
10879,15925
6543,24325
2843,24240
2851,24340
12504,19744
11409,19367
5956,25447
10704,16372
4471,30468
10862,16076
10766,15625
1789,26312
11095,16596
2059,28295
7143,20631
8376,19948
1902,26208
4686,27763
11176,16720
8090,15182
4922,28365
6785,20921
13095,20691
75,26717
2345,26770
6447,23986
4586,28823
12904,23599
8637,22246
10930,16667
1553,25746
5874,25138
11368,18202
13082,23179
10043,17987
5695,26140
2941,24238
8926,19333
8957,19385
7381,21803
10806,15733
1620,26730
13396,23209
7905,17980
10872,15772
6782,21462
11766,17646
8979,19947
1609,26675
3096,24298
2415,26470
9411,19258
2017,27901
2971,24784
13142,21416
3246,25134
124,27140
1106,28465
1814,26809
12278,22458
2123,28763
12586,19326
9394,19157
12305,23187
12959,23417
2197,26350
4051,26840
1216,25227
7701,19646
725,27573
808,26774
10059,17585
9351,18240
4906,28353
9365,18150
12106,17950
3962,26502
10397,17695
2671,24570
1764,26910
10584,16568
607,29647
8444,19113
8687,21260
3217,25087
5737,24740
2053,28520
3164,25778
9416,19325
11902,17023
11913,17392
1657,26754
8069,16393
2710,24073
12283,22438
7549,20601
4266,28208
6715,20980
422,28978
5316,27880
2845,24363
4066,26296
11800,18216.4
5244,28847
1001,28213
4198,27235
2418,26551
3575,24888
6726,20481
3847,25088
961,28889
8604,21655
12304,23194
13301,23517
757,27323
5313,27916
2284,27651
8400,19772
4827,28695
807,26829
3907,26152
7023,19928
1956,26955
9185,19845
10932,16745
2402,26225
11825,17794
1073,28373
6524,24423
11402,19077
13399,23066
8095,15175
10007,18007
11240,16256
10041,17791
10711,16161
1003,28202
7658,19928
12196,17679
7566,20095
12375,19462
5368,27155
13348,23758
6289,23035
12561,19753
8537,21503
985,28360
9642,18898
6169,23651
11556,18314
7384,21915
10302,17772
12243,19201
12554,19676
2462,23964
268,28806
7962,17270
3580,24640
71,26737
10894,16221
10338,17190
2821,23784
12018,17424
589,29627
9378,19123
8833,20603
10420,17591
9694,19554
3758,24549
6845,21765
2028,28357
9217,20146
5454,26507
8864,20779
10452,17130
8794,20555
13258,22591
2432,25091
4647,29343
8645,21890
896,28422
11035,16592
1587,26647
6686,22342
1719,27668
6100,24960
3806,24798
10303,17720
3961,26455
7036,21001
11343,18597
890,28580
12068,17778
4006,26900
4939,28571
10630,16862
10523,16370
5898,25999
12212,18122
10132,17535
584,29828
3932,26415
1260,26175
9368,18464
310,28776
1716,27737
6009,24902
2052,28550
10878,15933
4668,28988
4298,29777
6646,23395
3783,24652
1008,28340
7347,21229
11180,16737
12557,19828
8383,19540
9053,20340
4059,26465
90,26769
1987,27866
10493,16497
7279,20531
10768,15544
12722,20881
12633,19382
11532,18196
2925,23406
9624,19550
8185,16227
5884,25436
2341,27261
13213,21972
9541,18806
627,29649
9004,20135
7545,20651
9367,18107
4765,28653
12877,22876
128,27066
10712,16120
10914,16256
4182,26544
7299,21254
6995,19864
2398,26332
11994,17206
1186,26179
9419,19339
13030,23578
5314,27976
4247,27985
12808,22889
1096,28574
6653,22604
1273,25849
5698,25971
8574,21943
6797,21359
6615,24323
3358,24976
7755,19740
183,27881
10143,17981
6513,23674
4567,28892
6603,24795
11779,17531
1961,27587
4992,28087
4891,28654
8039,16644
5869,25029
12710,20322
6226,24123
10226,17131
11236,16289
1251,26184
3176,25349
3359,24979
11574,18301
8607,21729
10392,17832
12050,17424
7411,21504
7538,20823
1051,28504
8464,19558
4763,28626
1874,26376
7282,20750
10223,17446
4322,29851
5831,24244
10877,15783
11950,16650
10442,17408
4485,30648
3924,26311
9790,19350
9915,18544
7850,18801
3113,25121
3303,24342
1690,26816
8615,22010
5048,29139
9034,20459
3308,24484
1504,26031
1806,26974
3871,25600
3791,24858
12765,21415
12705,20294
1717,27715
2696,23624
1848,26980
4512,30216
9978,18156
6622,24166
3435,25423
9085,20374
142,27789
9410,19240
6992,19825
9049,20333
8839,20563
1117,28135
1756,26857
497,30075
6751,20146
870,27494
3357,24895
7678,19932
721,27553
886,28332
13077,23310
9846,17690
11134,16603
8347,19391
8102,15255
11655,17905
9156,19749
314,29151
13059,23175
11101,16864
4204,27501
5850,24809
6129,24709
5447,26095
3129,26490
1996,27729
9963,17999
3968,26418
10604,16657
336,28999
10605,16762
11222,16512
9301,19441
2985,25017
4620,28850
6531,24385
11782,17569
3558,24423
12217,18284
3416,24725
307,28758
13309,23380
10189,17795
348,28236
5918,26089
7243,21350
12741,20913
4482,30752
8263,17531
9029,20449
6855,22220
10907,16196
9603,18690
13043,23767
9726,20050
1666,27015
7579,20042
5570,25127
52,26554
8917,19662
6263,23366
1445,26603
8806,19949
9116,20344
1695,27017
1574,26453
10655,16666
4405,29087
1630,26857
11274,16624
1881,26494
5074,29370
5509,26377
11828,17692
10432,17485
11158,16984
10758,15141
186,27775
5558,25381
7185,20455
12392,19581
10311,17751
6587,24281
1234,25593
9389,19138
3915,26050
446,28616
844,26951
5201,28517
11786,17602
10349,17402
2440,25076
3103,24163
7692,19758
4774,28450
6974,20593
6094,24834
2153,28732
5518,26227
10744,15238
5067,28907
12418,19681
12186,17341
11165,16746
776,26963
8417,19655
12458,20566
6324,23300
4920,28334
11663,18260
12731,20670
11267,16577
3136,26054
11290,17184
5462,26363
3183,25665
11131,16653
7522,20612
10657,16589
3199,24920
10164,17889
1289,25756
12756,21617
12799,22619
9992,18170
7542,20823
1879,26413
11542,18204
8950,19196
5457,26358
2148,28944
4131,26659
1036,28591
12876,23166
4134,26494
649,29106
6711,20898
861,27147
191,27849
8301,17605
6026,24810
1942,26509
4331,29447
11866,17356
7972,17989
10386,17819
12675,19949
9960,17982
2775,23870
4145,26345
2617,23845
2411,26215
1094,28552
6065,25354
1546,25695
4589,29112
6034,25018
6953,21319
3135,26007
3856,25030
12358,19172
6419,24461
3805,24739
8875,20098
7431,21989
6774,20326
11773,17506
464,28803
1257,26087
2259,27098
5630,25850
12991,24792
6231,24032
7382,21855
11068,16720
1262,26271
7212,21138
975,28874
9607,18761
5866,25132
6582,24457
2387,26278
13045,23618
5021,28171
7129,20448
11200,17177
3882,26104
6055,25242
12178,17294
9558,19343
3875,25677
2789,24149
1857,26954
11623,18086
4108,26190
5213,28829
8281,17690
3255,24790
7323,21195
2690,23731
7389,21910
4627,28990
10008,17942
1319,25816
10137,17709
13248,22536
5162,28403
9743,19439
9278,19915
1135,27482
4529,29201
3505,24882
4749,28889
7086,19385
8902,19627
13230,22012
6336,23150
9804,18729
6982,20446
11413,19414
2505,21841
2904,22639
570,30016
1448,26521
3414,24649
10809,15704
10668,16273
6837,21548
3226,25681
13065,23070
4383,28784
7845,18808
3539,24400
9486,19235
12006,17228
2827,23717
5780,24251
4996,28453
1338,25505
3262,24692
7876,18693
12335,21304
6838,21584
5741,24888
650,29010
6039,24826
2258,27094
5395,26130
11709,18064
7082,19788
11700,18070
3521,24551
10304,17723
4478,30498
5660,26139
67,26280
12563,19810
10637,16648
7609,20100
1258,26148
10709,16250
11421,19535
991,28168
3504,24873
8305,18334
919,28117
165,27661
13357,23475
11454,18904
4594,28813
10869,15871
2850,24301
10502,16373
13379,23313
10890,15982
4460,31048
12553,19678
6623,24168
11241,16253
8490,19915
2735,24709
5669,26203
4988,28065
12055,17626
2378,26422
9318,19378
4172,26411
8092,15159
12498,19831
2103,28973
3759,24558
10461,17006
1837,27077
10765,15648
11135,16573
5710,25754
8799,20399
4500,30361
1093,28518
10717,15918
6718,20880
9640,19021
160,27622
203,28116
6483,24206
3940,26415
4933,28412
7647,20027
1230,25345
3046,24678
7957,17042
2915,22765
12169,17194
4251,27823
6111,24687
6204,24103
2725,24269
4290,28773
4334,30030
383,28789
7485,20642
4886,29155
857,26973
370,28771
6539,24571
2561,22875
3801,24760
5455,26532
9095,20825
11018,16218
6859,22153
9139,19800
11635,17964
12875,23239
5944,25636
615,29512
2575,23720
53,26563
9570,18940
3340,24391
10171,17764
12746,21220
9036,20487
8993,19579
5876,25318
11899,17220
1812,26879
990,28407
9306,19712
11301,17225
8411,19393
2942,24319
3163,25822
4678,27987
2618,24180
3612,23759
8235,18045
7871,18574
10721,15880
3792,24928
9066,20530
3439,25415
1892,26381
12925,24248
12508,19730
5255,28149
5167,28415
6460,24584
1505,25980
12646,19607
670,28254
897,28403
3306,24451
8026,16681
6239,23978
2890,23374
6003,24933
7739,20104
10228,17114
13210,21903
8397,19812
2,24975
11398,19209
6079,25533
531,29874
11560,18314
8181,16234
11597,18447
6476,24737
11951,16695
11361,18432
8923,19086
3406,25135
5991,25013
6328,23066
9329,18868
2565,23314
2581,23465
10950,16679
8385,19549
2607,23462
9393,19019
12699,20264
2104,28937
12467,20070
9568,18978
12270,21235
4994,28133
10042,17880
5057,29133
658,28606
4434,29387
12732,20658
3816,24360
6773,20123
12636,19471
7260,21878
3904,26404
11930,16967
6811,22216
9666,19074
3700,24245
10245,17423
1788,26284
11384,18932
6314,23239
3645,23003
1776,26243
192,27827
9187,19573
11529,18311
5388,27307
9229,19804
4951,27827
2687,23741
4390,29154
4927,28442
5552,25357
10472,16742
238,28341
12423,19948
12910,24220
6901,21989
9814,18551
13283,23400
9703,19580
8640,22230
5097,28889
9701,19673
13312,23352
9254,19582
3552,24229
13366,23469
3360,24915
8328,18868
5628,25677
7751,19973
5783,24126
4507,29793
12725,20714
146,27557
9896,18335
2294,27753
7178,20007
12786,21941
9644,18782
13280,22995
11129,16651
8690,21331
7081,19769
4733,28743
8912,19319
4384,28777
12667,19925
12291,22091
10366,17914
4545,29080
596,29302
12187,17309
9441,19511
5164,28396
12262,20715
1647,26797
6815,22253
2700,23897
1700,27161
2773,23872
6968,21021
8143,15830
6219,24153
86,27000
10991,16512
10963,16714
11734,17663
2594,23177
1029,28523
136,27500
6972,20779
7024,20023
2854,24283
1200,25327
6121,24779
8758,21039
10335,17258
6296,23062
3927,26468
11834,17775
8468,19437
3606,24154
11945,16775
2330,27429
2187,27161
195,28051
5059,29046
802,26842
2668,23874
241,28430
2068,28421
12132,17404
11732,17739
644,29156
5103,28973
1637,26528
7552,20692
8312,18308
3074,24506
9014,20066
7296,21185
3278,24879
8003,16850
4970,27799
9546,19126
8326,18972
6915,21899
9379,18986
7829,19320
62,26655
10614,17163
10662,16271
9815,18519
10928,16548
679,27860
2041,28270
8933,19351
5307,27531
9968,18068
3641,23361
11070,16755
10918,16220
3258,24700
1873,26394
4744,28251
2912,22865
4027,26672
5488,26318
11575,18301
8024,16365
7786,19398
12402,19785
6864,22350
489,29724
8685,21094
690,27999
602,29416
1014,28426
869,27349
1993,27883
7610,20168
5283,27969
4370,28373
1361,26584
1526,26130
1629,26842
1551,25773
9594,18524
12992,24734
1337,25502
3901,26325
5041,29183
8252,17664
9806,18627
5039,29090
2346,26663
12451,20233
5485,26238
11887,17013
5694,26057
5119,28668
5166,28393
1134,27757
8342,19441
9317,19406
4017,26303
2424,26107
4138,26513
859,27266
2962,24980
8089,15330
12941,23873
10376,17489
11478,18782
11374,18530
1364,26620
11845,17468
1779,26365
9313,19681
2101,28718
1818,26669
369,28748
4937,28517
5285,27883
8367,19499
10863,16002
7071,19536
2093,28580
7817,18945
1920,26514
82,26905
7331,21411
7304,20646
816,26809
4396,29109
8475,19971
6124,24605
4120,26566
10671,16359
11888,17021
1813,26803
1271,25871
8751,21311
2994,24366
10220,17414
6409,24323
2642,24231
9319,19398
2305,27877
9780,19218
11228,16630
4195,27227
11193,16907
3849,24797
13204,22080
11245,16266
12840,23343
3554,24373
2195,26626
2600,23050
6163,23818
1518,25872
9448,19686
9842,17761
6309,23211
5755,24070
5633,25926
8399,19639
12479,19800
7162,20137
10125,17418
9868,17789
1988,27842
7737,20071
517,30091
6160,23580
10056,17739
12174,17276
11719,17636
9704,19393
4456,30600
2761,23759
6481,24449
5911,25970
12099,17734
6547,24721
4855,29085
7644,19825
11875,17089
12989,24648
6358,23341
2438,24852
3765,24473
6432,24362
8643,22194
7846,18825
10484,16368
12026,17608
6340,23358
4821,29093
18,25601
3560,24324
3951,26418
49,26474
13270,22797
887,28411
6261,23243
7236,21489
6989,20394
6043,25201
8708,21618
3168,25881
2949,24161
1424,26725
139,27620
3197,25172
5131,28808
112,26914
8160,16369
11633,17976
4559,28993
4595,28820
4690,27856
7951,17210
10021,17947
3277,24848
4068,26314
4408,29058
11617,18018
11507,18065
451,28744
7262,21592
3731,24631
7256,21852
11996,17287
4986,28027
3663,23340
2763,23709
8850,20574
9877,18121
1855,26931
999,28241
389,29122
6426,24206
1476,25935
2240,27392
12257,20681
8112,15540
992,28129
7032,20866
4997,28444
3922,26294
2972,24874
6871,21935
10438,17465
4769,28411
1293,25703
4173,26360
2535,23186
12246,19452
1907,26174
11113,16494
12730,20628
8560,21589
6033,24758
7619,20031
1151,26615
1567,26513
3171,25805
7106,19726
4160,26155
4287,28452
2230,26705
174,28129
1903,26234
9291,19689
8752,20996
11048,17124.6
3408,25174
1538,25867
2292,27830
1363,26605
4357,29056
5260,28155
10020,17970
10186,17829
680,27789
10597,16386
3664,23353
1661,26919
508,30129
166,27662
12155,17191
9198,19656
11178,16808
7365,22186
1914,26247
7263,21568
12921,24226
13073,23182
7361,22271
1104,28399
10513,16020
5310,27588
10130,17568
5754,23994
152,27451
12955,23430
5679,26279
12251,19850
3551,24263
3722,24640
10291,17826
11459,18718
4538,29026
9995,18202
8463,19644
1991,27918
11805,18027
8501,20330
5141,28791
3811,24600
11670,18391
3450,25432
4591,28843
7352,21182
205,28156
9327,18997
6680,22383
2749,23547
8497,20190
1849,26963
12153,17229
3240,24994
10644,16755
3109,25045
5934,26098
10974,16581
5810,24468
8575,21937
5634,25899
4307,29720
3156,26039
6534,24456
11647,17948
11110,16364
8891,19565
3832,24107
11679,18202
4776,28680
7997,17149
4276,28502
13071,23253
9530,18798
12871,23868
278,28934
6771,18911
7415,21466
3252,24685
9584,18391
12602,19063
289,28905
3075,24543
9697,19673
9920,18266
270,28849
4570,29050
11765,17631
6696,22298
4316,30036
3180,25552
1422,26737
8275,17646
9065,20540
10585,16592
4557,29090
7812,18913
6297,23048
9825,18131
13000,24297
1132,27764
6242,23735
10178,17886
12559,19754
7423,21489
9770,19059
12872,23463
5520,26306
9408,19245
13160,21229
10057,17744
9256,19616
3786,24860
9985,18110
8345,19123
2161,27957
3008,23958
1105,28388
11059,16973
692,27984
4956,27673
8307,18331
4369,28579
2765,23760
3929,26524
11283,16919
13172,21203
7778,19360
628,29622
2451,25140
9578,18444
3824,24490
12033,17510
13353,23500
3743,24051
2176,27771
6689,22395
8858,20617
3318,24918
9736,19568
7432,21977
2787,24079
1196,25898
1676,26808
3947,26582
7618,20030
4444,30001
5722,25028
12028,17637
11364,18499
2369,26555
4967,27788
2217,26337
8148,15261
3326,25091
9961,17988
3583,24717
13108,19936
13173,21250
3619,23732
6217,24200
2468,23210
8277,17618
11804,18068
5973,25112
3667,23695
5158,28482
7594,19728
6976,20658
3423,25112
8199,17256
2409,26262
3212,25202
12620,19252
5366,26964
13129,20408
6593,24654
2895,23261
11731,17566
12353,19165
3642,23279
9948,18431
9886,18004
11243,16204
9475,19913
11548,18361
9061,20550
12993,24873
12013,17302
8548,21681
13284,23386
5451,25991
7160,19990
7866,18707
2743,24502
13311,23316
4958,27866
6474,24946
7888,18478
8811,20020
492,29969
1116,27959
5637,26101
11772,17552
13234,21850
9939,18516
11541,18204
6589,24517
12159,17022
7557,20542
10726,15221
5241,28913
12391,19567
2783,23890
12899,22845
1696,27055
5685,25694
2295,27754
5939,26060
7763,19591
3313,24936
4781,28564
8350,19524
9997,18375
7605,20283
215,28452
6707,21508
11044,17136
8682,21243
12969,24195
3483,25112
7006,19792
5102,28940
6599,24645
3764,24522
10642,16676
6410,24322
10166,17728
25,25806
7659,19980
12014,17308
12341,19266
11554,18405
6683,22450
9171,19876
11026,16434
8584,21573
10358,18117
11520,18345
11931,16959
12938,23674
11100,16876
1102,28625
3276,24749
5345,28019
12167,17069
12654,19977
8386,19526
8835,20530
9741,19516
13397,23219
2207,26096
4552,29426
4402,29165
7395,21844
3718,24198
972,28840
4579,28581
6516,23419
719,27719
6155,23530
12647,19597
2803,24052
2566,23014
4025,26564
6198,23616
8224,18155
11840,17400
4063,26384
2792,24241
2222,26592
5818,23975
3866,25960
9706,19858
12310,21465
3227,25656
4214,27537
3923,26295
10018,18033
1401,27140
8931,19097
7703,19544
4979,27826
3253,24716
12019,17409
2661,23963
2158,28029
8578,21704
8088,15032
674,28270
10206,17156
7011,19931
9855,17630
3841,24455
1815,26807
12228,18535
13192,22069
2100,28710
11811,17880
6708,21086
1673,26776
4213,27581
9761,19511
1548,25780
9699,19672
8547,21579
5184,28355
1461,26183
12585,19301
3220,25219
11818,17785
13092,22716
7170,20121
7430,21990
12791,22597
1751,26977
3976,26510
8353,19465
1772,26512
9388,19274
2016,27891
2005,27938
3893,26250
3237,25119
4424,29197
8588,21650
2257,27160
4072,26669
5574,25232
9083,20448
12748,21225
5355,27224
8418,19424
6093,24850
7935,17334
10860,16125
1519,25920
13149,21455
1378,26628
5672,26282
9215,20069
2587,22989
13096,20398
5621,25027
10587,16613
11042,16796
5842,24532
7122,20485
5832,24276
4888,28967
5904,26192
522,30138
8043,16867
3607,24042
9120,20380
234,28285
3796,24932
6318,23289
7094,19411
1948,26673
6361,23286
12603,19115
6091,25020
12182,17375
2224,26696
9298,19420
9010,20257
5571,25084
4523,28959
5793,24355
11780,17533
5738,24782
2624,24088
4728,28463
7818,18857
8859,20619
13294,23111
12226,18277
9080,20360
9987,18042
2437,24753
6056,25373
9009,20303
6352,23315
3167,25982
1809,26944
10855,16274
7161,20114
9456,19916
5086,29182
10803,15820
7016,19889
12123,17596
4945,28463
6046,25312
11224,16611
12414,19580
6919,21301
5590,25650
7226,21070
1228,25343
11109,16437
6846,21753
8244,17994
10381,17674
6555,24962
159,27480
8851,20573
1589,26524
13196,21910
12719,20840
12696,20255
12516,19890
6687,22341
12530,20056
10101,17322
10629,16809
