,time,date,stock_code
231,2025-07-31 16:07:33.770289+08:00,2025-07-31 16:07:33.770289+08:00,HSI
232,2025-08-01 09:07:33.770289+08:00,2025-08-01 09:07:33.770289+08:00,HSI
233,2025-08-01 10:07:33.770289+08:00,2025-08-01 10:07:33.770289+08:00,HSI
234,2025-08-01 11:07:33.770289+08:00,2025-08-01 11:07:33.770289+08:00,HSI
235,2025-08-01 12:07:33.770289+08:00,2025-08-01 12:07:33.770289+08:00,HSI
236,2025-08-01 13:07:33.770289+08:00,2025-08-01 13:07:33.770289+08:00,HSI
237,2025-08-01 14:07:33.770289+08:00,2025-08-01 14:07:33.770289+08:00,HSI
238,2025-08-01 15:07:33.770289+08:00,2025-08-01 15:07:33.770289+08:00,HSI
239,2025-08-01 16:07:33.770289+08:00,2025-08-01 16:07:33.770289+08:00,HSI
240,2025-08-04 09:07:33.770289+08:00,2025-08-04 09:07:33.770289+08:00,HSI
241,2025-08-04 10:07:33.770289+08:00,2025-08-04 10:07:33.770289+08:00,HSI
242,2025-08-04 11:07:33.770289+08:00,2025-08-04 11:07:33.770289+08:00,HSI
243,2025-08-04 12:07:33.770289+08:00,2025-08-04 12:07:33.770289+08:00,HSI
244,2025-08-04 13:07:33.770289+08:00,2025-08-04 13:07:33.770289+08:00,HSI
245,2025-08-04 14:07:33.770289+08:00,2025-08-04 14:07:33.770289+08:00,HSI
246,2025-08-04 15:07:33.770289+08:00,2025-08-04 15:07:33.770289+08:00,HSI
247,2025-08-04 16:07:33.770289+08:00,2025-08-04 16:07:33.770289+08:00,HSI
248,2025-08-05 09:07:33.770289+08:00,2025-08-05 09:07:33.770289+08:00,HSI
249,2025-08-05 10:07:33.770289+08:00,2025-08-05 10:07:33.770289+08:00,HSI
250,2025-08-05 11:07:33.770289+08:00,2025-08-05 11:07:33.770289+08:00,HSI
251,2025-08-05 12:07:33.770289+08:00,2025-08-05 12:07:33.770289+08:00,HSI
252,2025-08-05 13:07:33.770289+08:00,2025-08-05 13:07:33.770289+08:00,HSI
253,2025-08-05 14:07:33.770289+08:00,2025-08-05 14:07:33.770289+08:00,HSI
254,2025-08-05 15:07:33.770289+08:00,2025-08-05 15:07:33.770289+08:00,HSI
255,2025-08-05 16:07:33.770289+08:00,2025-08-05 16:07:33.770289+08:00,HSI
256,2025-08-06 09:07:33.770289+08:00,2025-08-06 09:07:33.770289+08:00,HSI
257,2025-08-06 10:07:33.770289+08:00,2025-08-06 10:07:33.770289+08:00,HSI
258,2025-08-06 11:07:33.770289+08:00,2025-08-06 11:07:33.770289+08:00,HSI
259,2025-08-06 12:07:33.770289+08:00,2025-08-06 12:07:33.770289+08:00,HSI
260,2025-08-06 13:07:33.770289+08:00,2025-08-06 13:07:33.770289+08:00,HSI
261,2025-08-06 14:07:33.770289+08:00,2025-08-06 14:07:33.770289+08:00,HSI
262,2025-08-06 15:07:33.770289+08:00,2025-08-06 15:07:33.770289+08:00,HSI
263,2025-08-06 16:07:33.770289+08:00,2025-08-06 16:07:33.770289+08:00,HSI
264,2025-08-07 09:07:33.770289+08:00,2025-08-07 09:07:33.770289+08:00,HSI
265,2025-08-07 10:07:33.770289+08:00,2025-08-07 10:07:33.770289+08:00,HSI
266,2025-08-07 11:07:33.770289+08:00,2025-08-07 11:07:33.770289+08:00,HSI
267,2025-08-07 12:07:33.770289+08:00,2025-08-07 12:07:33.770289+08:00,HSI
268,2025-08-07 13:07:33.770289+08:00,2025-08-07 13:07:33.770289+08:00,HSI
269,2025-08-07 14:07:33.770289+08:00,2025-08-07 14:07:33.770289+08:00,HSI
270,2025-08-07 15:07:33.770289+08:00,2025-08-07 15:07:33.770289+08:00,HSI
271,2025-08-07 16:07:33.770289+08:00,2025-08-07 16:07:33.770289+08:00,HSI
272,2025-08-08 09:07:33.770289+08:00,2025-08-08 09:07:33.770289+08:00,HSI
273,2025-08-08 10:07:33.770289+08:00,2025-08-08 10:07:33.770289+08:00,HSI
274,2025-08-08 11:07:33.770289+08:00,2025-08-08 11:07:33.770289+08:00,HSI
275,2025-08-08 12:07:33.770289+08:00,2025-08-08 12:07:33.770289+08:00,HSI
276,2025-08-08 13:07:33.770289+08:00,2025-08-08 13:07:33.770289+08:00,HSI
277,2025-08-08 14:07:33.770289+08:00,2025-08-08 14:07:33.770289+08:00,HSI
278,2025-08-08 15:07:33.770289+08:00,2025-08-08 15:07:33.770289+08:00,HSI
279,2025-08-08 16:07:33.770289+08:00,2025-08-08 16:07:33.770289+08:00,HSI
280,2025-08-11 09:07:33.770289+08:00,2025-08-11 09:07:33.770289+08:00,HSI
281,2025-08-11 10:07:33.770289+08:00,2025-08-11 10:07:33.770289+08:00,HSI
282,2025-08-11 11:07:33.770289+08:00,2025-08-11 11:07:33.770289+08:00,HSI
283,2025-08-11 12:07:33.770289+08:00,2025-08-11 12:07:33.770289+08:00,HSI
284,2025-08-11 13:07:33.770289+08:00,2025-08-11 13:07:33.770289+08:00,HSI
285,2025-08-11 14:07:33.770289+08:00,2025-08-11 14:07:33.770289+08:00,HSI
286,2025-08-11 15:07:33.770289+08:00,2025-08-11 15:07:33.770289+08:00,HSI
287,2025-08-11 16:07:33.770289+08:00,2025-08-11 16:07:33.770289+08:00,HSI
288,2025-08-12 09:07:33.770289+08:00,2025-08-12 09:07:33.770289+08:00,HSI
289,2025-08-12 10:07:33.770289+08:00,2025-08-12 10:07:33.770289+08:00,HSI
