,time,date,stock_code
233,2025-10-29 05:28:24.853174+08:00,2025-10-29 05:28:24.853174+08:00,HSI
234,2025-10-30 05:28:24.853174+08:00,2025-10-30 05:28:24.853174+08:00,HSI
235,2025-10-31 05:28:24.853174+08:00,2025-10-31 05:28:24.853174+08:00,HSI
236,2025-11-03 05:28:24.853174+08:00,2025-11-03 05:28:24.853174+08:00,HSI
237,2025-11-04 05:28:24.853174+08:00,2025-11-04 05:28:24.853174+08:00,HSI
238,2025-11-05 05:28:24.853174+08:00,2025-11-05 05:28:24.853174+08:00,HSI
239,2025-11-06 05:28:24.853174+08:00,2025-11-06 05:28:24.853174+08:00,HSI
240,2025-11-07 05:28:24.853174+08:00,2025-11-07 05:28:24.853174+08:00,HSI
241,2025-11-10 05:28:24.853174+08:00,2025-11-10 05:28:24.853174+08:00,HSI
242,2025-11-11 05:28:24.853174+08:00,2025-11-11 05:28:24.853174+08:00,HSI
243,2025-11-12 05:28:24.853174+08:00,2025-11-12 05:28:24.853174+08:00,HSI
244,2025-11-13 05:28:24.853174+08:00,2025-11-13 05:28:24.853174+08:00,HSI
245,2025-11-14 05:28:24.853174+08:00,2025-11-14 05:28:24.853174+08:00,HSI
246,2025-11-17 05:28:24.853174+08:00,2025-11-17 05:28:24.853174+08:00,HSI
247,2025-11-18 05:28:24.853174+08:00,2025-11-18 05:28:24.853174+08:00,HSI
248,2025-11-19 05:28:24.853174+08:00,2025-11-19 05:28:24.853174+08:00,HSI
249,2025-11-20 05:28:24.853174+08:00,2025-11-20 05:28:24.853174+08:00,HSI
250,2025-11-21 05:28:24.853174+08:00,2025-11-21 05:28:24.853174+08:00,HSI
251,2025-11-24 05:28:24.853174+08:00,2025-11-24 05:28:24.853174+08:00,HSI
252,2025-11-25 05:28:24.853174+08:00,2025-11-25 05:28:24.853174+08:00,HSI
253,2025-11-26 05:28:24.853174+08:00,2025-11-26 05:28:24.853174+08:00,HSI
254,2025-11-27 05:28:24.853174+08:00,2025-11-27 05:28:24.853174+08:00,HSI
255,2025-11-28 05:28:24.853174+08:00,2025-11-28 05:28:24.853174+08:00,HSI
