,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
48,2025-08-11 04:16:24.178158+08:00,壬寅,壬子,丁未,丁酉,甲申,庚申,乙丑,己丑,己巳,壬子,己申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8387294167848787851,2025-06-02 20:16:26.920954+08:00
49,2025-08-12 04:16:24.178158+08:00,甲寅,癸丑,戊申,己酉,甲申,庚申,乙丑,己丑,辛巳,癸丑,己申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3084422061175745086,2025-06-02 20:16:26.920954+08:00
50,2025-08-13 04:16:24.178158+08:00,丙寅,甲寅,己酉,辛酉,甲申,庚申,乙丑,己丑,癸巳,甲寅,己申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17194244642790006503,2025-06-02 20:16:26.920954+08:00
51,2025-08-14 04:16:24.178158+08:00,戊寅,乙卯,庚戌,癸酉,甲申,庚申,乙丑,己丑,乙巳,乙卯,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4622494929811358842,2025-06-02 20:16:26.920954+08:00
52,2025-08-15 04:16:24.178158+08:00,庚寅,丙辰,辛亥,乙酉,甲申,庚申,乙丑,己丑,丁巳,丙辰,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13937004868425508142,2025-06-02 20:16:26.920954+08:00
53,2025-08-18 04:16:24.178158+08:00,丙寅,己未,甲寅,辛酉,甲申,庚申,乙丑,己丑,癸巳,己未,乙申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4966845784437891944,2025-06-02 20:16:26.920954+08:00
54,2025-08-19 04:16:24.178158+08:00,戊寅,庚申,乙卯,癸酉,甲申,庚申,乙丑,己丑,乙巳,庚申,乙申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18179497672597887602,2025-06-02 20:16:26.920954+08:00
55,2025-08-20 04:16:24.178158+08:00,庚寅,辛酉,丙辰,乙酉,甲申,庚申,乙丑,己丑,丁巳,辛酉,丙申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8755862673133904441,2025-06-02 20:16:26.920954+08:00
56,2025-08-21 04:16:24.178158+08:00,壬寅,壬戌,丁巳,丁酉,甲申,庚申,乙丑,己丑,己巳,壬戌,丙申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3025203892545967556,2025-06-02 20:16:26.920954+08:00
57,2025-08-22 04:16:24.178158+08:00,甲寅,癸亥,戊午,己酉,甲申,庚申,乙丑,己丑,辛巳,癸亥,丙申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14613701066391557067,2025-06-02 20:16:26.920954+08:00
58,2025-08-25 04:16:24.178158+08:00,庚寅,丙寅,辛酉,乙酉,己亥,庚申,乙丑,甲辰,丁巳,丙寅,辛亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13542294002659232430,2025-06-02 20:16:26.920954+08:00
59,2025-08-26 04:16:24.178158+08:00,壬寅,丁卯,壬戌,丁酉,己亥,庚申,乙丑,甲辰,己巳,丁卯,辛亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6872835700850842885,2025-06-02 20:16:26.920954+08:00
60,2025-08-27 04:16:24.178158+08:00,甲寅,戊辰,癸亥,己酉,己亥,庚申,乙丑,甲辰,辛巳,戊辰,壬亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11185844645227110020,2025-06-02 20:16:26.920954+08:00
61,2025-08-28 04:16:24.178158+08:00,丙寅,己巳,甲子,辛酉,己亥,庚申,乙丑,甲辰,癸巳,己巳,壬亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18438403226644160553,2025-06-02 20:16:26.920954+08:00
62,2025-08-29 04:16:24.178158+08:00,戊寅,庚午,乙丑,癸酉,己亥,庚申,乙丑,甲辰,乙巳,庚午,壬亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14940038751731036611,2025-06-02 20:16:26.920954+08:00
63,2025-09-01 04:16:24.178158+08:00,甲寅,癸酉,戊辰,己酉,己亥,庚申,乙丑,甲辰,辛巳,癸酉,丁亥,庚申,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12332992628884476780,2025-06-02 20:16:26.920954+08:00
