,time,Open_x,High_x,Low_x,Close_x,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,Open_y,High_y,Low_y,Close_y,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
10,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,0,0,5849,0,5,11,59,15,26,12,9,45,5,15,88,36,0,0,0,0,0,0,0,0,2019,1,4,13,4,1,False,False,False,False,False,False,4,1,2,2,0.587785,0.809017,-0.5,-0.866025,1,10,0.951057,0.309017,0.866025,-0.5,9,11,-0.951057,-0.309017,-1,-1.83697e-16,5,3,-0.587785,-0.809017,0,1,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,0,3,4,9,1,0,11,3,10,0,9,3,1,4,6,9,0,3,0,3,8,7,1,0,9,3,5,1,11,0,11,1,7,1,9,25410,25564,25373,25551,0,0,5849,0,25601
11,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,0,0,3683,0,3,11,59,27,26,12,9,45,3,22,88,36,0,0,0,0,0,0,0,0,2019,1,4,15,4,1,False,False,False,False,False,False,4,1,1,3,0.951057,0.309017,-0.866025,-0.5,1,10,0.951057,0.309017,0.866025,-0.5,9,11,-0.951057,-0.309017,-1,-1.83697e-16,9,0,-0.951057,-0.309017,0.5,0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,0,5,4,9,1,1,11,0,10,0,9,0,1,5,6,9,0,1,0,5,8,7,1,2,9,0,5,1,11,2,11,0,7,1,9,25552,25659,25535,25601,0,0,3683,0,25927
12,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,0,0,2086,0,8,47,29,23,12,12,9,34,8,90,94,36,0,0,0,0,0,0,0,0,2019,1,7,9,0,1,False,False,False,False,False,False,7,2,4,1,1.22465e-16,-1,0.5,-0.866025,7,10,0,1,0.866025,-0.5,4,11,1.22465e-16,-1,-1,-1.83697e-16,7,5,0,1,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,0,0,11,9,5,3,11,4,0,0,3,1,1,0,11,9,2,0,0,0,9,7,7,1,9,5,1,1,4,3,11,5,1,1,8,26020,26098,25847,25927,0,0,2086,0,25822
13,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,0,0,4126,0,10,28,43,7,12,12,9,34,10,86,94,36,0,0,0,0,0,0,0,0,2019,1,7,11,0,1,False,False,False,False,False,False,7,2,5,0,-0.587785,-0.809017,1.22465e-16,-1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0,1,2,1,0.587785,0.809017,-0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,2,11,9,5,2,1,1,0,0,3,2,9,1,11,9,2,2,11,2,9,7,7,3,0,4,1,1,4,1,0,2,1,1,8,25927,25934,25773,25822,0,0,4126,0,25806
14,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,0,0,4867,0,19,28,43,3,12,12,9,34,19,50,94,36,0,0,0,0,0,0,0,0,2019,1,7,13,0,1,False,False,False,False,False,False,7,2,9,2,-0.951057,-0.309017,-0.5,-0.866025,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0,1,1,3,0.951057,0.309017,0,1,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,9,3,11,9,5,0,1,3,0,0,3,3,9,4,11,9,2,3,11,3,9,7,7,0,0,3,1,1,4,0,0,1,1,1,8,25822,25886,25753,25806,0,0,4867,0,25865
15,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,0,0,5671,0,7,28,43,0,12,12,9,34,7,56,94,36,0,0,0,0,0,0,0,0,2019,1,7,15,0,1,False,False,False,False,False,False,7,2,3,3,-0.951057,0.309017,-0.866025,-0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0,1,0,0,0.951057,-0.309017,0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,9,5,11,9,5,1,1,0,0,0,3,0,9,5,11,9,2,1,11,5,9,7,7,2,0,0,1,1,4,2,0,0,1,1,8,25805,25874,25785,25865,0,0,5671,0,25932
16,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,0,0,236,0,18,15,33,5,12,12,9,34,18,26,94,36,0,0,0,0,0,0,0,0,2019,1,8,9,1,1,False,False,False,False,False,False,8,2,9,1,-0.951057,-0.309017,0.5,-0.866025,2,6,0.587785,0.809017,0.5,-0.866025,5,7,-0.587785,-0.809017,-0.866025,0.5,1,5,0.951057,0.309017,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,8,0,11,9,5,3,7,4,0,0,3,1,3,0,11,9,2,0,4,0,9,7,7,1,2,5,1,1,4,3,10,5,1,1,8,25925,26006,25713,25932,0,0,236,0,25945
17,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,0,0,97,0,6,34,12,1,12,12,9,34,6,32,94,36,0,0,0,0,0,0,0,0,2019,1,8,11,1,1,False,False,False,False,False,False,8,2,3,0,-0.951057,0.309017,1.22465e-16,-1,5,9,-0.587785,-0.809017,-0.866025,-0.5,2,0,0.587785,0.809017,0.5,0.866025,0,1,0.951057,-0.309017,-0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,2,11,9,5,2,3,1,0,0,3,2,2,1,11,9,2,2,7,2,9,7,7,3,4,4,1,1,4,1,8,2,1,1,8,25933,25976,25875,25945,0,0,97,0,25880
18,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,0,0,1828,0,17,34,12,18,12,12,9,34,17,68,94,36,0,0,0,0,0,0,0,0,2019,1,8,13,1,1,False,False,False,False,False,False,8,2,8,2,-0.587785,0.809017,-0.5,-0.866025,5,9,-0.587785,-0.809017,-0.866025,-0.5,2,0,0.587785,0.809017,0.5,0.866025,6,3,0.587785,-0.809017,0,1,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,5,3,11,9,5,0,3,3,0,0,3,3,2,4,11,9,2,3,7,3,9,7,7,0,4,3,1,1,4,0,8,1,1,1,8,25945,25981,25793,25880,0,0,1828,0,25903
19,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,0,0,1601,0,15,34,12,12,12,12,9,34,15,69,94,36,0,0,0,0,0,0,0,0,2019,1,8,15,1,1,False,False,False,False,False,False,8,2,7,3,0,1,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,2,0,0.587785,0.809017,0.5,0.866025,4,0,1.22465e-16,-1,0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,5,5,11,9,5,1,3,0,0,0,3,0,2,5,11,9,2,1,7,5,9,7,7,2,4,0,1,1,4,2,8,0,1,1,8,25881,25938,25833,25903,0,0,1601,0,26552
20,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,0,0,4194,0,16,6,55,20,12,12,9,34,16,20,94,36,0,0,0,0,0,0,0,0,2019,1,9,9,2,1,False,False,False,False,False,False,9,2,8,1,-0.587785,0.809017,0.5,-0.866025,1,2,0.951057,0.309017,1.22465e-16,-1,9,1,-0.951057,-0.309017,-0.5,0.866025,6,5,0.587785,-0.809017,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,2,0,11,9,5,3,6,4,0,0,3,1,5,0,11,9,2,0,10,0,9,7,7,1,8,5,1,1,4,3,4,5,1,1,8,26179,26605,26168,26552,0,0,4194,0,26571
21,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,0,0,715,0,14,59,8,13,12,12,9,34,14,21,94,36,0,0,0,0,0,0,0,0,2019,1,9,11,2,1,False,False,False,False,False,False,9,2,7,0,0,1,1.22465e-16,-1,9,11,-0.951057,-0.309017,-1,-1.83697e-16,1,5,0.951057,0.309017,0.866025,0.5,4,1,1.22465e-16,-1,-0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,3,2,11,9,5,2,5,1,0,0,3,2,8,1,11,9,2,2,6,2,9,7,7,3,10,4,1,1,4,1,2,2,1,1,8,26553,26571,26480,26571,0,0,715,0,26456
22,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,0,0,663,0,5,59,8,15,12,12,9,34,5,117,94,36,0,0,0,0,0,0,0,0,2019,1,9,13,2,1,False,False,False,False,False,False,9,2,2,2,0.587785,0.809017,-0.5,-0.866025,9,11,-0.951057,-0.309017,-1,-1.83697e-16,1,5,0.951057,0.309017,0.866025,0.5,5,3,-0.587785,-0.809017,0,1,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,3,3,11,9,5,0,5,3,0,0,3,3,8,4,11,9,2,3,6,3,9,7,7,0,10,3,1,1,4,0,2,1,1,1,8,26571,26652,26436,26456,0,0,663,0,26515
23,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,0,0,1475,0,3,59,8,27,12,12,9,34,3,119,94,36,0,0,0,0,0,0,0,0,2019,1,9,15,2,1,False,False,False,False,False,False,9,2,1,3,0.951057,0.309017,-0.866025,-0.5,9,11,-0.951057,-0.309017,-1,-1.83697e-16,1,5,0.951057,0.309017,0.866025,0.5,9,0,-0.951057,-0.309017,0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,3,5,11,9,5,1,5,0,0,0,3,0,8,5,11,9,2,1,6,5,9,7,7,2,10,0,1,1,4,2,2,0,1,1,8,26455,26522,26422,26515,0,0,1475,0,26350
24,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,0,0,5282,0,4,4,19,17,12,12,9,34,4,9,94,36,0,0,0,0,0,0,0,0,2019,1,10,9,3,1,False,False,False,False,False,False,10,2,2,1,0.587785,0.809017,0.5,-0.866025,0,8,0.951057,-0.309017,-0.5,-0.866025,3,4,-0.951057,0.309017,0,1,5,5,-0.587785,-0.809017,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,9,0,11,9,5,3,1,4,0,0,3,1,9,0,11,9,2,0,11,0,9,7,7,1,0,5,1,1,4,3,0,5,1,1,8,26389,26457,26228,26350,0,0,5282,0,26608
25,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,0,0,1107,0,2,21,2,28,12,12,9,34,2,11,94,36,0,0,0,0,0,0,0,0,2019,1,10,11,3,1,False,False,False,False,False,False,10,2,1,0,0.951057,0.309017,1.22465e-16,-1,3,7,-0.951057,0.309017,-0.866025,0.5,0,3,0.951057,-0.309017,1,6.12323e-17,9,1,-0.951057,-0.309017,-0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,1,2,11,9,5,2,9,1,0,0,3,2,0,1,11,9,2,2,1,2,9,7,7,3,11,4,1,1,4,1,9,2,1,1,8,26349,26616,26337,26608,0,0,1107,0,26474
26,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,0,0,6073,0,1,21,2,9,12,12,9,34,1,47,94,36,0,0,0,0,0,0,0,0,2019,1,10,13,3,1,False,False,False,False,False,False,10,2,0,2,0.951057,-0.309017,-0.5,-0.866025,3,7,-0.951057,0.309017,-0.866025,0.5,0,3,0.951057,-0.309017,1,6.12323e-17,3,3,-0.951057,0.309017,0,1,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,1,3,11,9,5,0,9,3,0,0,3,3,0,4,11,9,2,3,1,3,9,7,7,0,11,3,1,1,4,0,9,1,1,1,8,26607,26636,26414,26474,0,0,6073,0,26470
27,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,0,0,2191,0,13,21,2,24,12,12,9,34,13,43,94,36,0,0,0,0,0,0,0,0,2019,1,10,15,3,1,False,False,False,False,False,False,10,2,6,3,0.587785,-0.809017,-0.866025,-0.5,3,7,-0.951057,0.309017,-0.866025,0.5,0,3,0.951057,-0.309017,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,1,5,11,9,5,1,9,0,0,0,3,0,0,5,11,9,2,1,1,5,9,7,7,2,11,0,1,1,4,2,9,0,1,1,8,26477,26550,26461,26470,0,0,2191,0,26583
28,2019-01-11 09:00:00+08:00,26746,26746,26512,26583,0,0,2083,0,0,40,48,11,12,12,9,34,0,83,94,36,0,0,0,0,0,0,0,0,2019,1,11,9,4,1,False,False,False,False,False,False,11,2,0,1,0.951057,-0.309017,0.5,-0.866025,6,9,0.587785,-0.809017,-0.866025,-0.5,8,0,-0.587785,0.809017,0.5,0.866025,3,5,-0.951057,0.309017,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,5,0,11,9,5,3,3,4,0,0,3,1,2,0,11,9,2,0,7,0,9,7,7,1,4,5,1,1,4,3,8,5,1,1,8,26746,26746,26512,26583,0,0,2083,0,26606
