,time,Open,High,Low,Close,stock_code,ric_code,uuid,last_modified_date
437,2019-03-25 15:00:00+08:00,28480,28535,28468,28519,HSI,^HSI,14462776634628647376,2025-06-04 01:47:50.689417+08:00
442,2019-03-26 09:00:00+08:00,28720,28755,28591,28631,HSI,^HSI,3587979678217319653,2025-06-04 01:47:50.689417+08:00
443,2019-03-26 11:00:00+08:00,28629,28631,28523,28559,HSI,^HSI,11324590275807429263,2025-06-04 01:47:50.689417+08:00
444,2019-03-26 13:00:00+08:00,28557,28576,28410,28499,HSI,^HSI,14021492514749021081,2025-06-04 01:47:50.689417+08:00
445,2019-03-26 15:00:00+08:00,28499,28553,28436,28540,HSI,^HSI,9186931119867294679,2025-06-04 01:47:50.689417+08:00
450,2019-03-27 09:00:00+08:00,28600,28736,28533,28725,HSI,^HSI,15594975892825815630,2025-06-04 01:47:50.689417+08:00
451,2019-03-27 11:00:00+08:00,28725,28744,28674,28717,HSI,^HSI,16575638646405616303,2025-06-04 01:47:50.689417+08:00
452,2019-03-27 13:00:00+08:00,28717,28772,28672,28744,HSI,^HSI,9362319623203641442,2025-06-04 01:47:50.689417+08:00
453,2019-03-27 15:00:00+08:00,28745,28789,28671,28685,HSI,^HSI,13172781883212648933,2025-06-04 01:47:50.689417+08:00
459,2019-03-28 09:00:00+08:00,28595,28787,28575,28758,HSI,^HSI,5285183097226442220,2025-06-04 01:47:50.689417+08:00
460,2019-03-28 11:00:00+08:00,28756,28800,28718,28760,HSI,^HSI,16174574312642504477,2025-06-04 01:47:50.689417+08:00
461,2019-03-28 13:00:00+08:00,28765,28871,28719,28832,HSI,^HSI,17457621424542555537,2025-06-04 01:47:50.689417+08:00
462,2019-03-28 15:00:00+08:00,28833,28861,28710,28765,HSI,^HSI,1989009061823857607,2025-06-04 01:47:50.689417+08:00
467,2019-03-29 09:00:00+08:00,28823,29052,28771,29050,HSI,^HSI,8717579671569553524,2025-06-04 01:47:50.689417+08:00
468,2019-03-29 11:00:00+08:00,29050,29078,29008,29030,HSI,^HSI,4440661943841938506,2025-06-04 01:47:50.689417+08:00
469,2019-03-29 13:00:00+08:00,29026,29146,29019,29079,HSI,^HSI,12261801426244788510,2025-06-04 01:47:50.689417+08:00
470,2019-03-29 15:00:00+08:00,29077,29181,29051,29076,HSI,^HSI,15474827525668280957,2025-06-04 01:47:50.689417+08:00
475,2019-04-01 09:00:00+08:00,29460,29681,29415,29619,HSI,^HSI,7149994666350432749,2025-06-04 01:47:50.689417+08:00
476,2019-04-01 11:00:00+08:00,29617,29634,29551,29578,HSI,^HSI,17102777757621602975,2025-06-04 01:47:50.689417+08:00
477,2019-04-01 13:00:00+08:00,29577,29614,29544,29612,HSI,^HSI,18078316903436619989,2025-06-04 01:47:50.689417+08:00
478,2019-04-01 15:00:00+08:00,29612,29626,29583,29586,HSI,^HSI,16877808222555060934,2025-06-04 01:47:50.689417+08:00
483,2019-04-02 09:00:00+08:00,29700,29719,29583,29594,HSI,^HSI,14643581610241346374,2025-06-04 01:47:50.689417+08:00
484,2019-04-02 11:00:00+08:00,29593,29668,29593,29658,HSI,^HSI,5368834859504938853,2025-06-04 01:47:50.689417+08:00
485,2019-04-02 13:00:00+08:00,29653,29685,29616,29649,HSI,^HSI,10145311532956277867,2025-06-04 01:47:50.689417+08:00
486,2019-04-02 15:00:00+08:00,29649,29749,29637,29739,HSI,^HSI,1733711780024676359,2025-06-04 01:47:50.689417+08:00
491,2019-04-03 09:00:00+08:00,29785,29989,29751,29945,HSI,^HSI,13750252470249050024,2025-06-04 01:47:50.689417+08:00
492,2019-04-03 11:00:00+08:00,29945,29950,29860,29941,HSI,^HSI,11741293265954249007,2025-06-04 01:47:50.689417+08:00
493,2019-04-03 13:00:00+08:00,29938,30020,29909,29969,HSI,^HSI,15135111409618664192,2025-06-04 01:47:50.689417+08:00
494,2019-04-03 15:00:00+08:00,29969,30059,29952,29963,HSI,^HSI,2132747611728811685,2025-06-04 01:47:50.689417+08:00
499,2019-04-04 09:00:00+08:00,30020,30104,29899,29911,HSI,^HSI,13893881054573525825,2025-06-04 01:47:50.689417+08:00
500,2019-04-04 11:00:00+08:00,29910,29916,29810,29888,HSI,^HSI,8020064230173388725,2025-06-04 01:47:50.689417+08:00
501,2019-04-04 13:00:00+08:00,29888,29940,29862,29915,HSI,^HSI,3842445244077986502,2025-06-04 01:47:50.689417+08:00
502,2019-04-04 15:00:00+08:00,29916,30044,29893,30003,HSI,^HSI,16161373988022519118,2025-06-04 01:47:50.689417+08:00
503,2019-04-08 09:00:00+08:00,30155,30220,30047,30138,HSI,^HSI,11234099401276256293,2025-06-04 01:47:50.689417+08:00
504,2019-04-08 11:00:00+08:00,30138,30149,30026,30058,HSI,^HSI,9167587152930931159,2025-06-04 01:47:50.689417+08:00
505,2019-04-08 13:00:00+08:00,30059,30119,29965,30086,HSI,^HSI,2357393221893956951,2025-06-04 01:47:50.689417+08:00
506,2019-04-08 15:00:00+08:00,30088,30143,30062,30127,HSI,^HSI,14526376228083734295,2025-06-04 01:47:50.689417+08:00
511,2019-04-09 09:00:00+08:00,30150,30226,30071,30222,HSI,^HSI,11228835936342214131,2025-06-04 01:47:50.689417+08:00
512,2019-04-09 11:00:00+08:00,30223,30295,30188,30235,HSI,^HSI,12141342687459653712,2025-06-04 01:47:50.689417+08:00
513,2019-04-09 13:00:00+08:00,30234,30248,30125,30205,HSI,^HSI,5673376644450090827,2025-06-04 01:47:50.689417+08:00
514,2019-04-09 15:00:00+08:00,30205,30224,30165,30204,HSI,^HSI,17271350255603940860,2025-06-04 01:47:50.689417+08:00
519,2019-04-10 09:00:00+08:00,30094,30145,29944,30066,HSI,^HSI,15873198656929804699,2025-06-04 01:47:50.689417+08:00
520,2019-04-10 11:00:00+08:00,30067,30120,30037,30084,HSI,^HSI,17408089926345902757,2025-06-04 01:47:50.689417+08:00
521,2019-04-10 13:00:00+08:00,30085,30192,30073,30152,HSI,^HSI,14126933471922167508,2025-06-04 01:47:50.689417+08:00
522,2019-04-10 15:00:00+08:00,30151,30186,30097,30121,HSI,^HSI,8128754294779713995,2025-06-04 01:47:50.689417+08:00
527,2019-04-11 09:00:00+08:00,30166,30225,29866,29911,HSI,^HSI,808669207492128678,2025-06-04 01:47:50.689417+08:00
528,2019-04-11 11:00:00+08:00,29911,29924,29799,29855,HSI,^HSI,5026643669418138411,2025-06-04 01:47:50.689417+08:00
529,2019-04-11 13:00:00+08:00,29855,29963,29846,29902,HSI,^HSI,3413440553260254727,2025-06-04 01:47:50.689417+08:00
530,2019-04-11 15:00:00+08:00,29902,29922,29813,29821,HSI,^HSI,16064784053292513236,2025-06-04 01:47:50.689417+08:00
535,2019-04-12 09:00:00+08:00,29894,29920,29706,29788,HSI,^HSI,15694832316937723425,2025-06-04 01:47:50.689417+08:00
536,2019-04-12 11:00:00+08:00,29787,29828,29753,29775,HSI,^HSI,13745734642830943625,2025-06-04 01:47:50.689417+08:00
537,2019-04-12 13:00:00+08:00,29776,29837,29722,29792,HSI,^HSI,1652249654666266719,2025-06-04 01:47:50.689417+08:00
538,2019-04-12 15:00:00+08:00,29791,29991,29791,29950,HSI,^HSI,4052646965693423204,2025-06-04 01:47:50.689417+08:00
543,2019-04-15 09:00:00+08:00,30158,30336,30127,30273,HSI,^HSI,3505205205690433196,2025-06-04 01:47:50.689417+08:00
544,2019-04-15 11:00:00+08:00,30274,30303,30029,30106,HSI,^HSI,11025256723521573332,2025-06-04 01:47:50.689417+08:00
545,2019-04-15 13:00:00+08:00,30105,30135,29904,29911,HSI,^HSI,3165997196524794301,2025-06-04 01:47:50.689417+08:00
546,2019-04-15 15:00:00+08:00,29910,29939,29767,29825,HSI,^HSI,4090982677682226155,2025-06-04 01:47:50.689417+08:00
551,2019-04-16 09:00:00+08:00,29803,29949,29696,29876,HSI,^HSI,13172602195300464345,2025-06-04 01:47:50.689417+08:00
552,2019-04-16 11:00:00+08:00,29876,30057,29854,30048,HSI,^HSI,11442409944442913675,2025-06-04 01:47:50.689417+08:00
553,2019-04-16 13:00:00+08:00,30048,30124,29990,30106,HSI,^HSI,16668466048618986828,2025-06-04 01:47:50.689417+08:00
554,2019-04-16 15:00:00+08:00,30107,30189,30078,30124,HSI,^HSI,12120347940362551933,2025-06-04 01:47:50.689417+08:00
559,2019-04-17 09:00:00+08:00,30169,30205,30048,30098,HSI,^HSI,6940068382735063357,2025-06-04 01:47:50.689417+08:00
560,2019-04-17 11:00:00+08:00,30098,30098,30008,30056,HSI,^HSI,15296112114933367876,2025-06-04 01:47:50.689417+08:00
561,2019-04-17 13:00:00+08:00,30054,30189,30050,30101,HSI,^HSI,14020786799346320709,2025-06-04 01:47:50.689417+08:00
562,2019-04-17 15:00:00+08:00,30102,30159,30087,30157,HSI,^HSI,11851460429281757870,2025-06-04 01:47:50.689417+08:00
567,2019-04-18 09:00:00+08:00,30033,30106,29923,30060,HSI,^HSI,12484348246409202944,2025-06-04 01:47:50.689417+08:00
568,2019-04-18 11:00:00+08:00,30060,30076,29911,29949,HSI,^HSI,2223206545339284103,2025-06-04 01:47:50.689417+08:00
569,2019-04-18 13:00:00+08:00,29954,30010,29908,29944,HSI,^HSI,17107455947981515808,2025-06-04 01:47:50.689417+08:00
570,2019-04-18 15:00:00+08:00,29944,30001,29882,29940,HSI,^HSI,16138220894284141986,2025-06-04 01:47:50.689417+08:00
575,2019-04-23 09:00:00+08:00,29919,29983,29742,29884,HSI,^HSI,6396539566231305045,2025-06-04 01:47:50.689417+08:00
576,2019-04-23 11:00:00+08:00,29884,29997,29873,29959,HSI,^HSI,15679049465488581480,2025-06-04 01:47:50.689417+08:00
577,2019-04-23 13:00:00+08:00,29957,30072,29939,29961,HSI,^HSI,14148798139529134425,2025-06-04 01:47:50.689417+08:00
578,2019-04-23 15:00:00+08:00,29960,29968,29830,29950,HSI,^HSI,9259797980473898898,2025-06-04 01:47:50.689417+08:00
583,2019-04-24 09:00:00+08:00,30072,30129,29772,29813,HSI,^HSI,3554104767252001207,2025-06-04 01:47:50.689417+08:00
584,2019-04-24 11:00:00+08:00,29811,29827,29650,29688,HSI,^HSI,9048180378555529244,2025-06-04 01:47:50.689417+08:00
585,2019-04-24 13:00:00+08:00,29688,29859,29682,29828,HSI,^HSI,2093289323929061276,2025-06-04 01:47:50.689417+08:00
586,2019-04-24 15:00:00+08:00,29828,29836,29717,29760,HSI,^HSI,489202523579939058,2025-06-04 01:47:50.689417+08:00
591,2019-04-25 09:00:00+08:00,29631,29843,29622,29751,HSI,^HSI,14606806514525762805,2025-06-04 01:47:50.689417+08:00
592,2019-04-25 11:00:00+08:00,29751,29822,29738,29771,HSI,^HSI,16136223550851237516,2025-06-04 01:47:50.689417+08:00
593,2019-04-25 13:00:00+08:00,29772,29818,29628,29659,HSI,^HSI,7918435870736157368,2025-06-04 01:47:50.689417+08:00
594,2019-04-25 15:00:00+08:00,29658,29662,29501,29516,HSI,^HSI,7005080273223083406,2025-06-04 01:47:50.689417+08:00
599,2019-04-26 09:00:00+08:00,29244,29482,29243,29397,HSI,^HSI,4777326519426503707,2025-06-04 01:47:50.689417+08:00
600,2019-04-26 11:00:00+08:00,29396,29433,29358,29383,HSI,^HSI,11194262896966226903,2025-06-04 01:47:50.689417+08:00
601,2019-04-26 13:00:00+08:00,29380,29463,29336,29361,HSI,^HSI,3590721875803989390,2025-06-04 01:47:50.689417+08:00
602,2019-04-26 15:00:00+08:00,29361,29411,29295,29376,HSI,^HSI,2155962409355048585,2025-06-04 01:47:50.689417+08:00
607,2019-04-29 09:00:00+08:00,29511,29632,29418,29617,HSI,^HSI,5459029411123662077,2025-06-04 01:47:50.689417+08:00
608,2019-04-29 11:00:00+08:00,29619,29672,29598,29647,HSI,^HSI,11305596514801292712,2025-06-04 01:47:50.689417+08:00
609,2019-04-29 13:00:00+08:00,29645,29681,29590,29639,HSI,^HSI,7070688483100768246,2025-06-04 01:47:50.689417+08:00
610,2019-04-29 15:00:00+08:00,29638,29720,29628,29679,HSI,^HSI,17953944059384359819,2025-06-04 01:47:50.689417+08:00
615,2019-04-30 09:00:00+08:00,29594,29620,29368,29529,HSI,^HSI,5572954440060337908,2025-06-04 01:47:50.689417+08:00
616,2019-04-30 11:00:00+08:00,29530,29552,29477,29512,HSI,^HSI,12685186202951389838,2025-06-04 01:47:50.689417+08:00
617,2019-04-30 13:00:00+08:00,29513,29576,29411,29462,HSI,^HSI,16879889969237902665,2025-06-04 01:47:50.689417+08:00
618,2019-04-30 15:00:00+08:00,29462,29498,29432,29467,HSI,^HSI,11428665914579421497,2025-06-04 01:47:50.689417+08:00
623,2019-05-02 09:00:00+08:00,29405,29596,29391,29595,HSI,^HSI,17418654045964966745,2025-06-04 01:47:50.689417+08:00
624,2019-05-02 11:00:00+08:00,29595,29667,29557,29637,HSI,^HSI,13354878319245727352,2025-06-04 01:47:50.689417+08:00
625,2019-05-02 13:00:00+08:00,29636,29737,29604,29721,HSI,^HSI,15839037778261872791,2025-06-04 01:47:50.689417+08:00
626,2019-05-02 15:00:00+08:00,29721,29725,29651,29658,HSI,^HSI,18370318557815840620,2025-06-04 01:47:50.689417+08:00
631,2019-05-03 09:00:00+08:00,29554,29585,29412,29574,HSI,^HSI,4520779829099560058,2025-06-04 01:47:50.689417+08:00
632,2019-05-03 11:00:00+08:00,29574,29716,29573,29716,HSI,^HSI,14336567888660998801,2025-06-04 01:47:50.689417+08:00
633,2019-05-03 13:00:00+08:00,29717,29836,29713,29822,HSI,^HSI,16418499507408552044,2025-06-04 01:47:50.689417+08:00
634,2019-05-03 15:00:00+08:00,29822,29875,29799,29863,HSI,^HSI,15914278810349123925,2025-06-04 01:47:50.689417+08:00
639,2019-05-06 09:00:00+08:00,29285,29287,28687,28745,HSI,^HSI,6139305237644650294,2025-06-04 01:47:50.689417+08:00
640,2019-05-06 11:00:00+08:00,28745,28870,28744,28842,HSI,^HSI,14422584690283080378,2025-06-04 01:47:50.689417+08:00
641,2019-05-06 13:00:00+08:00,28842,28949,28814,28825,HSI,^HSI,11182602157608682898,2025-06-04 01:47:50.689417+08:00
642,2019-05-06 15:00:00+08:00,28826,28994,28796,28970,HSI,^HSI,17651490241529345494,2025-06-04 01:47:50.689417+08:00
647,2019-05-07 09:00:00+08:00,29093,29242,29022,29160,HSI,^HSI,16990427127268232837,2025-06-04 01:47:50.689417+08:00
648,2019-05-07 11:00:00+08:00,29158,29163,28994,29033,HSI,^HSI,6190531965578203386,2025-06-04 01:47:50.689417+08:00
649,2019-05-07 13:00:00+08:00,29033,29212,28928,29107,HSI,^HSI,16196667864058312594,2025-06-04 01:47:50.689417+08:00
650,2019-05-07 15:00:00+08:00,29107,29154,29071,29106,HSI,^HSI,3296790842547261915,2025-06-04 01:47:50.689417+08:00
655,2019-05-08 09:00:00+08:00,28623,28979,28619,28901,HSI,^HSI,6068013468640804921,2025-06-04 01:47:50.689417+08:00
656,2019-05-08 11:00:00+08:00,28901,28954,28842,28911,HSI,^HSI,7455389135930481166,2025-06-04 01:47:50.689417+08:00
657,2019-05-08 13:00:00+08:00,28911,28943,28717,28786,HSI,^HSI,14588917012211031864,2025-06-04 01:47:50.689417+08:00
658,2019-05-08 15:00:00+08:00,28787,28814,28688,28793,HSI,^HSI,6756159724371374686,2025-06-04 01:47:50.689417+08:00
663,2019-05-09 09:00:00+08:00,28611,28651,28205,28295,HSI,^HSI,18146691836978863934,2025-06-04 01:47:50.689417+08:00
664,2019-05-09 11:00:00+08:00,28296,28306,28171,28185,HSI,^HSI,4751373170571337943,2025-06-04 01:47:50.689417+08:00
665,2019-05-09 13:00:00+08:00,28185,28363,28069,28115,HSI,^HSI,6070797921758149994,2025-06-04 01:47:50.689417+08:00
666,2019-05-09 15:00:00+08:00,28115,28137,28005,28024,HSI,^HSI,7657554767727416147,2025-06-04 01:47:50.689417+08:00
671,2019-05-10 09:00:00+08:00,28322,28588,28236,28254,HSI,^HSI,18356932449507660543,2025-06-04 01:47:50.689417+08:00
672,2019-05-10 11:00:00+08:00,28256,28441,28130,28150,HSI,^HSI,17011425783230496424,2025-06-04 01:47:50.689417+08:00
673,2019-05-10 13:00:00+08:00,28153,28477,27935,28288,HSI,^HSI,3984946746070726620,2025-06-04 01:47:50.689417+08:00
674,2019-05-10 15:00:00+08:00,28288,28386,28262,28327,HSI,^HSI,18272882766581356421,2025-06-04 01:47:50.689417+08:00
679,2019-05-14 09:00:00+08:00,27631,27971,27602,27852,HSI,^HSI,6395748851793976035,2025-06-04 01:47:50.689417+08:00
680,2019-05-14 11:00:00+08:00,27850,27922,27838,27860,HSI,^HSI,12278725604990882089,2025-06-04 01:47:50.689417+08:00
681,2019-05-14 13:00:00+08:00,27866,27942,27784,27789,HSI,^HSI,1289755534592474869,2025-06-04 01:47:50.689417+08:00
682,2019-05-14 15:00:00+08:00,27789,27900,27760,27854,HSI,^HSI,3301937823405524473,2025-06-04 01:47:50.689417+08:00
687,2019-05-15 09:00:00+08:00,27867,28117,27825,28065,HSI,^HSI,752134894817107717,2025-06-04 01:47:50.689417+08:00
688,2019-05-15 11:00:00+08:00,28066,28085,28017,28055,HSI,^HSI,7653621428939124224,2025-06-04 01:47:50.689417+08:00
689,2019-05-15 13:00:00+08:00,28056,28169,28033,28113,HSI,^HSI,2947034708371442582,2025-06-04 01:47:50.689417+08:00
690,2019-05-15 15:00:00+08:00,28113,28115,27967,28063,HSI,^HSI,10968299164901058533,2025-06-04 01:47:50.689417+08:00
695,2019-05-16 09:00:00+08:00,27833,28153,27791,28047,HSI,^HSI,12169940467812591190,2025-06-04 01:47:50.689417+08:00
696,2019-05-16 11:00:00+08:00,28047,28119,27985,28070,HSI,^HSI,4272040829409097641,2025-06-04 01:47:50.689417+08:00
697,2019-05-16 13:00:00+08:00,28070,28131,28023,28090,HSI,^HSI,17240722531673980732,2025-06-04 01:47:50.689417+08:00
698,2019-05-16 15:00:00+08:00,28088,28142,28025,28087,HSI,^HSI,772647196139625117,2025-06-04 01:47:50.689417+08:00
703,2019-05-17 09:00:00+08:00,28275,28279,27835,27842,HSI,^HSI,13617356735404766111,2025-06-04 01:47:50.689417+08:00
704,2019-05-17 11:00:00+08:00,27842,27862,27722,27817,HSI,^HSI,8523457493116118032,2025-06-04 01:47:50.689417+08:00
705,2019-05-17 13:00:00+08:00,27818,27845,27673,27745,HSI,^HSI,13433202076172430502,2025-06-04 01:47:50.689417+08:00
706,2019-05-17 15:00:00+08:00,27745,27771,27690,27732,HSI,^HSI,8366134106382122969,2025-06-04 01:47:50.689417+08:00
711,2019-05-20 09:00:00+08:00,27831,27850,27524,27687,HSI,^HSI,16822106078033922689,2025-06-04 01:47:50.689417+08:00
712,2019-05-20 11:00:00+08:00,27688,27699,27592,27653,HSI,^HSI,5942121133888023924,2025-06-04 01:47:50.689417+08:00
713,2019-05-20 13:00:00+08:00,27655,27680,27548,27604,HSI,^HSI,3253510907361223245,2025-06-04 01:47:50.689417+08:00
714,2019-05-20 15:00:00+08:00,27603,27650,27580,27622,HSI,^HSI,15225743296987728704,2025-06-04 01:47:50.689417+08:00
719,2019-05-21 09:00:00+08:00,27555,27763,27522,27763,HSI,^HSI,3903665282402676234,2025-06-04 01:47:50.689417+08:00
720,2019-05-21 11:00:00+08:00,27763,27828,27718,27719,HSI,^HSI,11373107723032273133,2025-06-04 01:47:50.689417+08:00
721,2019-05-21 13:00:00+08:00,27719,27725,27609,27629,HSI,^HSI,11034129827217258202,2025-06-04 01:47:50.689417+08:00
722,2019-05-21 15:00:00+08:00,27630,27642,27459,27553,HSI,^HSI,849601278933504755,2025-06-04 01:47:50.689417+08:00
727,2019-05-22 09:00:00+08:00,27568,27718,27535,27583,HSI,^HSI,4671806266358677619,2025-06-04 01:47:50.689417+08:00
728,2019-05-22 11:00:00+08:00,27582,27640,27566,27622,HSI,^HSI,4067507558423776779,2025-06-04 01:47:50.689417+08:00
729,2019-05-22 13:00:00+08:00,27623,27646,27512,27596,HSI,^HSI,2109416978826004758,2025-06-04 01:47:50.689417+08:00
730,2019-05-22 15:00:00+08:00,27596,27614,27550,27608,HSI,^HSI,12514815543889145585,2025-06-04 01:47:50.689417+08:00
735,2019-05-23 09:00:00+08:00,27377,27469,27213,27340,HSI,^HSI,13859784633127695263,2025-06-04 01:47:50.689417+08:00
736,2019-05-23 11:00:00+08:00,27340,27343,27231,27300,HSI,^HSI,15583917675812221618,2025-06-04 01:47:50.689417+08:00
737,2019-05-23 13:00:00+08:00,27300,27343,27147,27155,HSI,^HSI,1473691139772218168,2025-06-04 01:47:50.689417+08:00
738,2019-05-23 15:00:00+08:00,27154,27260,27120,27227,HSI,^HSI,7032573524766502872,2025-06-04 01:47:50.689417+08:00
743,2019-05-24 09:00:00+08:00,27233,27438,27232,27329,HSI,^HSI,11626365249603315330,2025-06-04 01:47:50.689417+08:00
744,2019-05-24 11:00:00+08:00,27329,27335,27236,27282,HSI,^HSI,9892707203730853009,2025-06-04 01:47:50.689417+08:00
745,2019-05-24 13:00:00+08:00,27283,27372,27267,27334,HSI,^HSI,11914166978796980678,2025-06-04 01:47:50.689417+08:00
746,2019-05-24 15:00:00+08:00,27333,27362,27300,27306,HSI,^HSI,6025648276507218072,2025-06-04 01:47:50.689417+08:00
751,2019-05-27 09:00:00+08:00,27286,27287,27088,27103,HSI,^HSI,10899984614327485238,2025-06-04 01:47:50.689417+08:00
752,2019-05-27 11:00:00+08:00,27104,27215,27068,27179,HSI,^HSI,15608240643340816893,2025-06-04 01:47:50.689417+08:00
753,2019-05-27 13:00:00+08:00,27179,27353,27161,27300,HSI,^HSI,9886818581472812021,2025-06-04 01:47:50.689417+08:00
754,2019-05-27 15:00:00+08:00,27300,27319,27206,27226,HSI,^HSI,5357445472443908851,2025-06-04 01:47:50.689417+08:00
755,2019-05-28 09:00:00+08:00,27236,27419,27178,27403,HSI,^HSI,1848391251094786867,2025-06-04 01:47:50.689417+08:00
756,2019-05-28 11:00:00+08:00,27402,27406,27345,27370,HSI,^HSI,7391976977719200373,2025-06-04 01:47:50.689417+08:00
757,2019-05-28 13:00:00+08:00,27375,27449,27301,27347,HSI,^HSI,10895110878746324061,2025-06-04 01:47:50.689417+08:00
758,2019-05-28 15:00:00+08:00,27346,27371,27292,27323,HSI,^HSI,15008734471033728642,2025-06-04 01:47:50.689417+08:00
763,2019-05-29 09:00:00+08:00,27190,27293,27139,27235,HSI,^HSI,8824186626454628633,2025-06-04 01:47:50.689417+08:00
764,2019-05-29 11:00:00+08:00,27236,27271,27218,27241,HSI,^HSI,16913829761815402233,2025-06-04 01:47:50.689417+08:00
765,2019-05-29 13:00:00+08:00,27242,27400,27230,27244,HSI,^HSI,2514490579397453502,2025-06-04 01:47:50.689417+08:00
766,2019-05-29 15:00:00+08:00,27244,27252,27198,27228,HSI,^HSI,7034731947422360728,2025-06-04 01:47:50.689417+08:00
771,2019-05-30 09:00:00+08:00,27119,27166,26849,26881,HSI,^HSI,1156173349980972665,2025-06-04 01:47:50.689417+08:00
772,2019-05-30 11:00:00+08:00,26882,27026,26852,26961,HSI,^HSI,5518053522336401898,2025-06-04 01:47:50.689417+08:00
773,2019-05-30 13:00:00+08:00,26961,27000,26878,26967,HSI,^HSI,6568082119439677712,2025-06-04 01:47:50.689417+08:00
774,2019-05-30 15:00:00+08:00,26965,27001,26919,26927,HSI,^HSI,10337584900733536558,2025-06-04 01:47:50.689417+08:00
780,2019-05-31 09:00:00+08:00,26805,27015,26801,26919,HSI,^HSI,17253321768955815435,2025-06-04 01:47:50.689417+08:00
781,2019-05-31 11:00:00+08:00,26918,26933,26856,26915,HSI,^HSI,11364913097212235955,2025-06-04 01:47:50.689417+08:00
782,2019-05-31 13:00:00+08:00,26915,26925,26789,26798,HSI,^HSI,16669137786050132178,2025-06-04 01:47:50.689417+08:00
783,2019-05-31 15:00:00+08:00,26798,26814,26703,26717,HSI,^HSI,11940530621674204660,2025-06-04 01:47:50.689417+08:00
788,2019-06-03 09:00:00+08:00,26764,26828,26578,26642,HSI,^HSI,6874074863788015692,2025-06-04 01:47:50.689417+08:00
789,2019-06-03 11:00:00+08:00,26640,26679,26603,26640,HSI,^HSI,15018390546694132421,2025-06-04 01:47:50.689417+08:00
790,2019-06-03 13:00:00+08:00,26643,26742,26628,26734,HSI,^HSI,111878683787187982,2025-06-04 01:47:50.689417+08:00
791,2019-06-03 15:00:00+08:00,26734,26744,26689,26711,HSI,^HSI,2461450738732934783,2025-06-04 01:47:50.689417+08:00
796,2019-06-04 09:00:00+08:00,26882,26886,26532,26590,HSI,^HSI,15395168228528119356,2025-06-04 01:47:50.689417+08:00
797,2019-06-04 11:00:00+08:00,26591,26676,26559,26645,HSI,^HSI,9411709956468449891,2025-06-04 01:47:50.689417+08:00
798,2019-06-04 13:00:00+08:00,26645,26650,26505,26597,HSI,^HSI,11073855714592687273,2025-06-04 01:47:50.689417+08:00
799,2019-06-04 15:00:00+08:00,26596,26630,26566,26608,HSI,^HSI,11950160399097657984,2025-06-04 01:47:50.689417+08:00
804,2019-06-05 09:00:00+08:00,26925,27004,26725,26740,HSI,^HSI,6646755878834441201,2025-06-04 01:47:50.689417+08:00
805,2019-06-05 11:00:00+08:00,26742,26838,26732,26811,HSI,^HSI,11578628872665439813,2025-06-04 01:47:50.689417+08:00
806,2019-06-05 13:00:00+08:00,26811,26851,26663,26703,HSI,^HSI,14933588674188174304,2025-06-04 01:47:50.689417+08:00
807,2019-06-05 15:00:00+08:00,26702,26811,26683,26811,HSI,^HSI,2637250157992858033,2025-06-04 01:47:50.689417+08:00
812,2019-06-06 09:00:00+08:00,26761,26857,26700,26821,HSI,^HSI,8105901929577125914,2025-06-04 01:47:50.689417+08:00
813,2019-06-06 11:00:00+08:00,26821,26868,26805,26826,HSI,^HSI,14397600206295572103,2025-06-04 01:47:50.689417+08:00
814,2019-06-06 13:00:00+08:00,26825,26833,26723,26772,HSI,^HSI,8268814227781089713,2025-06-04 01:47:50.689417+08:00
815,2019-06-06 15:00:00+08:00,26771,26879,26764,26848,HSI,^HSI,4529738436203388131,2025-06-04 01:47:50.689417+08:00
820,2019-06-10 09:00:00+08:00,27125,27463,27016,27435,HSI,^HSI,10066694373822268121,2025-06-04 01:47:50.689417+08:00
821,2019-06-10 11:00:00+08:00,27434,27504,27398,27430,HSI,^HSI,17996910632056602027,2025-06-04 01:47:50.689417+08:00
822,2019-06-10 13:00:00+08:00,27427,27472,27415,27450,HSI,^HSI,15421130269829855797,2025-06-04 01:47:50.689417+08:00
823,2019-06-10 15:00:00+08:00,27450,27516,27419,27469,HSI,^HSI,17631042048945354100,2025-06-04 01:47:50.689417+08:00
828,2019-06-11 09:00:00+08:00,27527,27712,27486,27710,HSI,^HSI,5079703206724958984,2025-06-04 01:47:50.689417+08:00
829,2019-06-11 11:00:00+08:00,27710,27744,27671,27700,HSI,^HSI,3892917160410559995,2025-06-04 01:47:50.689417+08:00
830,2019-06-11 13:00:00+08:00,27698,27756,27669,27694,HSI,^HSI,3949996941014892779,2025-06-04 01:47:50.689417+08:00
831,2019-06-11 15:00:00+08:00,27693,27719,27654,27688,HSI,^HSI,13294779891419649175,2025-06-04 01:47:50.689417+08:00
836,2019-06-12 09:00:00+08:00,27582,27585,27214,27238,HSI,^HSI,1130656516375456199,2025-06-04 01:47:50.689417+08:00
837,2019-06-12 11:00:00+08:00,27239,27307,27227,27259,HSI,^HSI,8774451242828825129,2025-06-04 01:47:50.689417+08:00
838,2019-06-12 13:00:00+08:00,27256,27262,27106,27122,HSI,^HSI,15076256029541174109,2025-06-04 01:47:50.689417+08:00
839,2019-06-12 15:00:00+08:00,27123,27209,27116,27122,HSI,^HSI,14649935909612541175,2025-06-04 01:47:50.689417+08:00
